date,c1_s1,c1_s2,c1_s3,c1_s4,c1_s5,c1_s6,c1_s7,c1_s8,c1_s9,c1_s10,c1_s11,c1_s12,c1_s13,c1_s14,c1_s15,c1_s16,c1_s17,c1_s18,c1_s19,c1_s20,c2_s1,c2_s2,c2_s3,c2_s4,c2_s5,c2_s6,c2_s7,c2_s8,c2_s9,c2_s10,c2_s11,c2_s12,c2_s13,c2_s14,c2_s15,c2_s16,c2_s17,c2_s18,c2_s19,c2_s20
1963-07-01,-0.04099960165285049,-2.7698774300258933,-1.230247323859982,-0.3100292804018613,0.37962518376223714,0.6749843610812717,-0.6821686507708731,-1.0047233088677598,-1.3210023654516494,3.0875289334969533,0.795868849464306,-2.020612160990048,1.6949720640963715,-2.5772720391529638,-2.320385541813165,-2.0738651505797394,0.676701292507257,-0.9897936671441708,-0.8175017509146795,-0.9153957544040175,0.03801535202608696,0.29672079470177976,0.4667312903431828,0.3044329202423103,-0.04757905639289852,0.21328481964817766,-0.2021886786769413,-0.1549386355529961,-0.264924073770844,-0.018553872765985222,-0.182099269745219,-0.2654203180131923,0.057397660081030664,-0.5195226650196082,0.15770934659245142,0.16026050562416455,-0.10750980601726472,0.25876628463358003,0.2817913258888153,-0.32911277097651065
1963-10-01,-0.18565775938864126,-3.320079701055961,1.5548131206124158,0.8307543098675885,0.9054239455262633,0.5233880847239146,-0.1689005569685081,-0.5600535698192829,-1.2884072272278244,3.591632639252192,1.2380998236441298,-1.7972844449369443,1.0218174505826705,-3.2955291263484887,-2.567221117135522,-2.7461131082755874,0.626282928130316,-0.6743537300827999,3.4679900982083165,-0.6286050728671196,-0.13977144333560518,-0.6903412045825394,-0.9230055343283577,-0.2920109956247858,0.14183527448660882,-0.288020123874825,0.6370677123045797,0.3849439217806627,-0.3472311481203308,-0.09326160917037794,-0.46807717955402556,0.04073334461484992,-0.12943669367690588,0.790372353067744,0.36859848224306146,-0.14549071876514777,0.32093231841259884,-0.25167115272783347,-0.1108387805179262,0.009596718049963458
1964-01-01,0.02361986713295297,-3.0289708872452823,-1.6169258584297892,0.6523127508664385,0.4653325141328596,1.201104857074828,0.2552692216507626,-0.9116628183757814,-2.1275324940099103,3.480133930493188,1.1024231590521676,-1.8234894119167275,1.3637257390185518,-2.8403259231503895,-2.9480107918753213,-2.7970109287018032,0.5897928859235583,-1.2787362091113357,1.5975891027728897,-0.46496384673769026,0.1100468059854218,-0.5657587187943988,-0.6550653651256316,-0.1874210810894927,0.21038598576588294,-0.047507873368405215,0.8660396654280936,-0.2689472877008199,-0.6468254326855645,-0.3617361878421953,-0.71261384311489,0.13652647218095196,-0.5494524535565535,-0.033500557148681546,0.14620859769539862,0.10118924186405691,-0.2648014788995716,-0.0976404428865764,-0.2369592096628799,-0.17567797368187812
1964-04-01,0.2471120524614345,-3.123838625342686,0.9929725831540459,-0.3657037630448304,0.07582827456018632,1.08396728597941,-0.4271357542099245,-0.8357887029637893,1.5188951600030773,2.5241235484595417,0.8864216664913794,-1.695558945542418,1.2257284028064601,-1.9365773691752637,-2.119273896014746,-2.099314755938325,0.741035271409011,-1.2136692775131062,2.440614616561539,-0.6660746950547052,0.016664783535731722,-1.1640468012379241,-0.879496576833965,-0.03383630135095465,-0.07709425823587562,0.10118821138797902,0.7981569858225819,0.11098739519163105,-0.3568110760611534,0.5944125796983528,-0.3433955513292796,-0.3404213676806005,-0.9715972177113401,-0.0035809779770716297,0.09133162506990918,0.2503068171205877,0.2986770746545751,0.10880051456279406,-0.21588493808750064,-0.4183521100995921
1964-07-01,0.0960797380016899,-1.3564278178888018,-1.273189252324167,0.038008403249134175,-0.9283374320769746,0.564650833092164,-0.5097438465939509,-0.5567399220364737,-1.2794145716703638,1.458680298744981,0.3970852263070891,-1.5369646872029985,0.5284960707499702,-1.1203680612559173,-0.7825600156331521,-0.5614931048823105,0.1288291107915696,-0.8610633821140096,0.5978895603436787,-0.35918565786412326,0.4623974020459332,0.3985864068835036,-0.17619635587689972,0.23641277271044317,0.6530401403372964,0.40186860588723244,0.6677460810811052,0.12678228428921778,-0.30709300180984145,0.4094400803256928,-0.32756543823927103,-0.2428368147258216,-0.9158647160125769,-0.11187677921582144,-0.2108900101951576,0.44745303368797984,-0.3342347055363337,0.2048698886895748,-0.30859037739855083,-0.21592466109355202
1964-10-01,0.63313263011321,0.8895582104033116,1.6501564514365001,-1.0008206330292022,-1.6485502605624376,0.5715350322994696,0.401982203215356,-0.5297659011247273,0.7144560210294771,-0.19161185601546218,-1.0988256996294439,-0.14093358556036295,0.22741233491885948,0.18818502893489886,0.9572546601322635,1.0531609619529103,0.2794611744652307,-0.47996084215841833,0.06222909559466861,-0.39467721116880616,0.9018804100973696,-1.8257352979072532,0.13097637798678366,0.4291035205214348,-0.404275695220839,0.6182211599570445,1.0262209376210487,0.1812934697801394,-0.8917997357241558,0.8838134739468388,0.25893855054459575,-0.7721275743858552,-2.1523519441058303,0.37917603391889715,0.07040540396795869,0.30782512762069214,-0.16287623752160527,0.4555866187544385,0.15306262109835647,-0.6040449194977552
1965-01-01,0.08394939831890506,1.6265993162175048,-1.5428171941761446,-0.35170248840557106,-2.17757591814347,-0.027223628985250117,1.4723319192573778,-0.3947971525347092,-0.0069296132140905485,-1.748154009817882,-0.8850932527359128,1.2154582233333224,-0.12481829432280635,1.6633359722286125,2.121146110646249,1.7536785584044048,0.5602864099823008,0.0310879374012243,-0.2628017194107514,-0.299820628976362,0.5392427367330703,0.8717148411381889,1.1640500777860618,0.6571020423277172,0.6172823291531642,0.8433812673163004,-1.0352223507635994,0.049061578247585336,0.025329637813382086,-0.0998969875171294,-1.032426373256698,-0.5153261937609442,-0.9240762628429615,-1.0368063469516402,-0.6998146279352578,0.7120981094968631,-0.1529428470093877,0.9268511022228654,-0.6392649966944532,-0.6313549746509148
1965-04-01,0.75123689250227,1.3735093145253023,1.077219434750071,-1.4174322070387266,-2.2761988260582973,-0.14794441620838314,0.49312895391301753,-0.37039875119026966,-0.04496589170137783,-1.5440978639099845,-1.4309230365552044,0.19150542031540058,0.41863174280573506,1.7659127952545148,2.0472531076793534,1.3855461515766272,0.4188740118183466,-0.3443986767454397,-0.5693543738583042,-0.6374000892470324,0.627675928445728,-0.9405998371305798,0.7644716252166601,0.6698157015727887,0.21779352940932195,0.9561157011694664,0.4773064628314435,0.14041491115597368,-0.19996148939031552,1.2063324533940334,-0.5255090605057309,-0.6775428767390694,-1.9881895361960373,0.09285260441710441,0.16739178642191926,0.7188529494324093,0.44846223858384493,0.7324280245886848,-0.44140881702586054,-0.894882312647745
1965-07-01,0.5274425097958041,-0.5162782817719171,-1.083724013919191,-0.5442732902491603,-1.5335950491882695,1.4624912856026029,0.5784886206493457,-0.8067050712457274,-0.3112863359127395,0.41260609012574806,-0.4727611564000525,-0.42182368356045946,0.5931952487178355,0.29965389751276356,1.2506415288322463,0.5987043686876748,0.5036726033485491,-0.7943193747199074,0.8253458800836558,-0.7687699707820244,0.6729533562037178,-0.8573929044555966,0.8053207340155563,0.7911216849216574,0.2075132701758285,0.892585748501994,0.42764358230017374,-0.23905483490578955,0.23428480822634723,0.21910771831915613,-0.20270676903085,-0.7350004288894726,-0.23565282388272432,-1.595313498681201,-0.6285022417666174,0.8529835421851776,-0.2675958132211841,0.8452449517061853,1.123887129641886,-0.5775305772897572
1965-10-01,-0.8061954331285065,-1.354641949376169,-0.09309035264114425,0.4471198989245734,0.15250580188503218,-0.661457584781627,0.6194485745756915,0.5271546695159198,0.15199343987088473,0.41159940944302403,0.6336308440043732,-0.1056698867613807,-0.16851426871563574,0.12580759590023638,-0.21254042996582587,-1.0434690293124111,-0.2281398686339142,0.35594614584636414,-0.27334257236436305,0.4302841434816754,-0.8476483931079294,-2.381590426976595,-1.4200428901940698,-0.6601389515666621,-0.564722633701308,-0.39778081985636493,0.375343738193992,0.4637748157892035,1.02919589049103,0.2056726678762882,1.0329765252075096,0.2506833714251291,-0.48469571685724805,0.2307599225007969,0.8011544546127497,-0.5032215489212293,1.188225483276795,-0.5926157786725879,-0.23701764327343872,0.36937555315791837
1966-01-01,-0.8487313685555923,-1.4053444880962718,0.7085376566401719,0.5714808658272084,0.3158980878459266,-0.19503141863193413,0.884021923207599,0.43721813598996645,-0.1786991565517855,0.27620862678441227,0.33872144084408873,0.5410613574572348,-0.25204584931204305,0.11520521533359131,-0.3256809775351074,-0.94125621424335,-0.7560007469905249,0.1451129396465063,0.9555065776649324,0.2721529388905469,-0.6203012824511198,0.9548992351552721,-0.4817425254103692,-0.5580499471232763,0.03435970947086682,-0.3830579817231194,0.2624702756555116,-0.001944605220706963,1.3874620296144218,-0.7444141429453489,1.5377647498305502,0.728713211706368,0.2096937936421481,1.7111021791355383,-0.13111340875791416,-0.600199395381809,-0.4538222715015159,-0.46201571574257727,-0.2146336344308921,0.6284694363101816
1966-04-01,-0.24128983081778033,-0.4805377143947409,-1.4357193627870697,-0.31078686195747474,-0.7066174383402399,-0.05338413487520921,1.7930144881163836,0.19265206893499975,-0.7708085165570474,0.07229959505686913,0.3600242661433536,-0.009920005489980017,0.2291927009881886,0.33025845111006974,-0.14382129491378828,0.04480831996009803,-0.1866205996596474,-0.09980880047280197,-0.07689724803337804,0.005481768383101729,-0.06030143783794272,-1.4268129666713851,-0.04735208420526296,0.015495654902340197,-0.3156725466378018,0.15375400830787803,0.23126698744241928,-0.06285433152586149,0.2704608153431935,0.5221639205273676,0.8774810884160695,-0.2639582869479385,0.27351675665369296,-0.5396527480707624,0.2789665517898958,-0.010241465289368394,0.6437592344456446,-0.07368769575926049,0.23978265523832282,0.029333572350774537
1966-07-01,0.798086960392439,0.13311590871214415,1.3585522222604722,-0.6584377409937342,-0.8440638253879368,0.24606562892641404,0.7409047042202318,-0.9249543229792564,0.581621707387591,-0.4415347389776971,-1.4296370403071534,-0.23270824937667497,0.6904590854230305,1.0343284424791548,1.0285728834460741,1.350668842220315,0.5267382216067568,-0.6334010715228211,-0.18430841988566554,-0.9768118694099271,0.6604565500576497,-0.2554932232195019,0.04718279406682083,0.8335859298918344,-0.05418411468959986,1.1824797774586056,0.7867302631486435,0.032160908007852096,-1.0788630187930286,1.1766005309527503,-0.4118984150073378,-1.3070198967599724,-1.469434537482323,-0.7392146588220158,-0.32761556090460686,1.7178947878923534,-0.48092817079967076,1.069078200142653,0.6646949282504047,-1.1851087724173366
1966-10-01,1.0936219317518117,0.11027686002341497,-0.15171002255137492,-1.6341467791728137,-0.6484545261357599,0.7596272150821795,0.11114915973920139,-1.0633057820482619,-0.7671611771539747,-0.1557063845016624,-0.6355178240443067,-0.9314029123823129,1.1228446660700124,0.7125399799523023,1.187881427247168,1.3625492034495224,0.834742013397029,-0.9523513971585807,-0.10463004911132565,-1.2880997395158267,0.8126099625516775,-0.9192680281898788,0.7506500815306147,1.2955101497879618,-0.2397542357686985,1.4152405120277454,0.190888283854511,-0.3743151824792818,-1.54216862912265,0.9735772119740023,-0.5677398565687775,-1.4745455928042477,-1.0502552637535125,0.09164434987050452,-0.5996000162119517,0.15388197462895944,-1.0260875320236038,1.3860185210279312,0.08506943963011532,-1.3460699295534728
1967-01-01,0.9994774492706402,0.10054362208926483,0.36392497991190853,-1.280906165322145,-1.390421789861209,0.9625618025103938,0.4859514451566544,-0.9471591101068949,-0.7316984054561567,0.5403779135301559,-1.5358157787832192,-0.5809031900069984,1.290493207019274,0.32893745485386094,0.5187325660451236,1.2123678210550406,0.9364795978038915,-1.0185200423688303,0.5395377680095423,-1.0853500428845053,1.0124354467000092,0.5424965824711077,1.321603363549724,1.199225151283807,0.3777240010617496,1.4209374831107273,-0.592829016093081,-0.35033966725943255,-1.6105868087210702,0.8666209970452118,-1.1043094202687436,-1.1264546055946343,-0.6811697244834389,-0.5224633290337648,-0.3043950980335297,1.2615928421269618,-0.9950162347911162,1.3333018120585403,0.8023567485600028,-1.3243765295227097
1967-04-01,0.22779406791469253,0.4050309361302973,-0.4875948130274622,-0.3759039773649051,-1.0066561688757047,0.07341320007822644,0.24083963947889522,0.09848823273990244,-0.7605851435067444,0.06066812969080806,-0.2578362342480614,0.27926204091801077,0.08431720303877897,-0.06847196014841038,-0.0872352409325746,0.6576414054022104,0.17629786146593865,-0.3175648351546199,1.2516007649511613,-0.2696421499718635,-0.42385176493898546,-0.09515256656250735,0.18418495326941714,0.3168046859903205,0.4188238748890812,0.5242625889196113,0.20291328333851588,0.036981369950981655,-0.7539734465272276,1.0753421070111768,-0.49473502672339154,-0.26650982015452496,0.03185922400375767,-0.35658948666988094,-0.29035195385816415,0.4026537136773321,-0.36438159115444124,0.3169291930983326,-0.5381954259189959,-0.27628201519920703
1967-07-01,-0.15310710853644507,0.22451510496691013,0.07802798728154255,0.4768066799995451,-0.5945510912543636,0.19474860010976386,-0.18742200279346424,0.22452133489860274,1.1320776203851448,0.3103074814504467,0.08321497278019818,0.6489906906023734,-0.3211402515324066,0.3116383021079012,-0.6030384142109301,0.037506027942880445,-0.15079336986211425,-0.01128738454613414,-0.0674814740564982,0.1540701223900536,-0.5712259511595634,-1.1139960356299918,-0.782648190216629,-0.1812910400640645,-0.17701578961218156,-0.09552256625946792,1.681293292148333,0.3066486585453604,-0.18551500793628709,-0.418300358556077,0.4959542139706827,-0.018181477061595508,1.796268986759312,0.14950412024074206,0.025028863615558308,-0.2685282993050839,0.5983456585216534,-0.047590031778164406,-0.6576406281697066,-0.06612367934922833
1967-10-01,-0.232761667239828,0.7727384388309333,-0.31547480433723846,0.26244766842553124,-0.6293679306426954,0.07454193649526102,0.9009045547009,0.5266518233207104,0.8737489448876185,-0.6517216516641344,0.5778266833581099,-0.2522377435031582,-0.4624145910167909,0.37639443244057136,0.16771522856350038,0.2903783267025198,-0.503902451550999,0.266194413305574,-0.3928139092464582,0.2721282183912473,-0.21711018299049953,0.11971891921368351,-0.48929332064456954,-0.36798460991844234,-0.32269843886253213,-0.23424079023912045,-0.17673953259912317,0.7155014500222702,-0.03880391458192112,-0.3085994050014995,0.015227854925929651,0.2340256080560916,1.1719424142888286,1.469787212178125,0.44511737779303806,-0.1702696898539944,0.39680953371185235,-0.4039645650398426,-0.07047158351068002,0.43384629608755526
1968-01-01,-0.21831403815484313,0.910131817451324,0.6241489669733233,-0.00236620858771778,-0.6106978154517698,-0.6555201133481763,1.7579178976092908,0.3702772923387961,-0.34302170714635327,0.5206248200939609,-0.1146585380851981,0.5150545650399121,-0.487067203110585,0.626799018148099,0.48785247335921783,0.3897657000950981,-0.272378005442906,0.18449634291165318,-0.11718258212544333,0.2706708236432847,0.036228575337833246,-1.345184782621751,0.2622655199156544,-0.19807421245150172,-0.17083524028797112,-0.20588314599930255,-0.685776784098402,0.22801857205560333,0.10842793399132071,0.07607463117928365,0.24904707015630756,0.2739617855127219,0.6579478217285595,-0.1727443963874454,-0.25315837028663646,-0.1017870212522313,0.4472498526162004,-0.09756527564265521,-0.27943162159879303,-0.20558993962256042
1968-04-01,0.20331937661055685,1.3370824131031958,-7.386715577881532e-05,-0.7148585078785398,-0.7562963535477294,0.6133206220116806,1.5361862475807828,-0.287183054014567,-0.5625330609042482,-1.1966179358664586,-0.5424491022067951,-0.529648774991989,0.3904191787032278,0.3148314824776423,0.5582863191335046,0.789787158327387,0.5046455992521551,-0.3730783031676923,1.962679405632693,-0.4300758590995217,0.6986995105842396,1.9571621403109682,0.8107634674952836,0.6411282260812545,0.49788699429001115,0.549527182710474,0.025015483575549436,-0.2186155183688897,-0.09584002104108227,0.21591744254520964,-0.51522555797689,-0.22389929558040955,0.022340939369629945,0.7360169080834362,-0.7455448894365281,0.28249436287826574,-1.3033632262246402,0.5518565327987517,0.2253517679649622,0.030362784967977827
1968-07-01,0.5919451745506343,0.8100424165111422,0.7028581119657288,-0.7620618675162464,-1.0831082649720325,0.2859632002971719,0.888636787876134,-0.4542168025119531,0.8761425572948145,-0.01875872477349696,-1.0888371469222762,0.2697749265231,0.5468588739993332,0.19294617106526912,0.8983387425980363,1.2265473195459777,0.7506219001837856,-0.639725214613559,-0.4704456766231542,-0.6313606089986339,0.7345126198595054,-1.1594866700571953,1.0090555492906497,0.8679972941705911,1.1664701406435516,0.7865099818791065,-1.2799794756545604,-0.2682419593511294,-0.2813812080770711,1.1313871060393534,-0.3261083551052584,-0.8803270181309851,-0.5029777434178616,-0.8583815671712777,-0.3082465299112235,0.66475370715879,-1.2282317875847906,0.835726029042505,-0.7639067482847899,-1.2223155583994365
