date,s01_consumption,s02_govt_consumption,s03_construction,s04_exports,s05_imports,s06_capital,s07_gdp,s08_manufacturing,s09_transport_storage_communication,s10_total_output,s11_distribution_hotels_catering,s12_all_production_industries,s13_electricity_gas_and_water_supply,s14_manuf_of_food_drink_tobacco,s15_manuf_coke_petroleum_prod_nuclear_fuels,s16_manuf_of_chemicals_man_made_fibres,s17_total_production,s18_rpi_total_food,s19_rpi_total_non_food,s20_rpi_all_items_other_than_seasonal_food,s21_cpi,s22_gdp_deflator,s23_wages,s24_rpix,s25_rpi,s26_m4_total,s27_m4_households,s28_m4_pnfcs,s29_m4_ofcs,s30_m0,s31_m4_lending,s32_m4l_households,s33_m4l_pnfcs,s34_house_prices,s35_dividend_yield,s36_pe_ratio,s37_ftse_all_share_index,s38_pounds_dollar,s39_pounds_euro,s40_pounds_yen
1972-10-01,0.07168704270790206,0.420235675425067,-0.33379639706272307,5.166337132030933,3.535441126861477,-0.06068825886718974,1.150943577896385,2.153929078162553,0.39177839665514147,1.0739043338657777,0.957216720299679,1.7324099462878009,-0.13815983503861226,0.2764703904411866,-0.003694737775206449,1.6521682462860925,1.5160957190134545,0.3079447218881186,0.5609208454065056,0.5931779788297645,0.6398500594518508,1.659147564181159,1.5549667754626777,0.4065002065591318,1.6512415383123,1.7794929343961488,1.5284795212797766,0.9865436099795463,1.9894100822498277,-0.08629856770269279,1.6032932214116107,1.8682332716375973,1.3608163332946421,0.9685216754748583,0.36279271563860965,-0.35624359543039785,-0.40050850563246154,0.7084865799287409,0.5826071763001807,0.47054367198367253
1973-01-01,2.7909629985365743,0.7648478185834343,2.661410138285068,-0.5495719504049753,-0.39121544060267954,2.282993525913751,4.69955327224771,2.0696229806503657,1.5006136598145356,3.1568357360641603,2.378298316678859,1.7444466992568148,0.2816258392357392,1.6392978913040348,0.507082970340771,1.2189339952213987,3.9326101047582993,1.7244489907273526,-0.7839338810990115,-0.2639774927117481,0.16456862044569026,-0.5607371196594021,0.9880795627561955,0.15449715910035125,1.8986990698941923,1.8488352676664188,2.063168159426834,1.190721623272455,0.8945621611023493,0.05324679327309984,1.070664663230324,1.816764718403866,1.7460432671411905,1.190720558404251,1.1106290969441683,0.5592889540851194,-1.1699151682803466,-0.5738706980014361,0.6687870638165548,0.7430587442929174
1973-04-01,-1.2781644550350393,0.02715203567273492,-1.3430562497364746,0.298912906964957,-0.24927004413279583,-0.8671328168183888,-0.21171720274159753,-0.025674120551616483,0.1632139763348178,-1.445693632125179,-2.126447094544956,-0.07571605816061629,0.2739229135259656,1.8395270789805482,0.1553368088422519,0.5759212343180762,1.8798720781578397,1.6085134714726386,0.7710695705140139,0.5311074668205183,1.155793688790339,-1.6367207459646516,0.9025702974977436,0.957718743284538,1.8436411570323818,0.17563132638238252,-0.40036716911015663,2.318972582140361,0.39233709301503733,-0.23330055102070335,0.7476754897933592,0.2675625366704671,0.5960790105782133,0.306282339895332,0.3829750681220725,-1.7136184690850087,-0.49834722366714135,-1.0421203986189103,0.23908667138642656,0.044875434597762366
1973-07-01,0.03428726858294633,0.5288214388170936,-0.3276969663237756,0.40618563150828557,0.5196575236407629,-0.43005515084975765,-1.4731049878432065,0.35746490640975304,-0.5747618101356137,-0.7455497578896891,-0.41227101969165075,0.2205313995968722,-0.55024258360319,-0.8183205662712455,0.9168370126839336,0.3081556764631104,1.7759359755451583,0.19093754807553662,-0.28428790474562354,0.2312224950706896,0.0026198881341638843,1.5483590649561514,0.5778848251660804,-0.00785836079845786,2.4596858961187276,3.09560745142805,0.7362077699430652,1.6114065166920293,0.21499209900231844,-0.17364757228295993,2.3809782843619787,1.0108426788367653,0.2904153773187116,0.4595160559395142,0.8711172351101135,-1.1659998412406647,-1.036999330091395,0.39485855689413896,2.451079700231052,0.17672327511164287
1973-10-01,-1.351354244060392,-0.28850006345252244,-1.2570884122006547,-0.15378251238694746,0.12048461678532224,0.110487176114442,-0.8155639096409477,0.10078824755176337,-0.026922359844516953,-0.746316619264079,-0.545907526840029,-0.37226604539516317,0.4096204846070615,-0.5742538389712183,-0.02544346147243454,1.4370622513241444,0.7365749494183434,2.183443760603993,0.6990112408111864,0.9700722084161083,1.3341743656178926,0.9449582706846451,0.935880313036523,1.172699471724702,1.1950276332146443,0.6758228415952091,0.20190123780898706,1.4707326471529114,0.7257154622993248,-0.2567356498105311,3.642290499979168,2.504124364176735,-0.36662237157827127,0.5864471445439491,1.0018090410814664,-2.899543197040324,-0.9109881261243462,0.8640612471675506,-0.2817141200707158,-0.08398575383123374
1974-01-01,-2.2726358376855367,-1.5980341965074467,-2.0643146118017244,0.4842432645125277,-1.3617178929297247,0.017608889098711635,-3.2719473798873326,-3.0850408169637897,-2.046435607574655,-2.145840880892207,-2.7245155140518067,-4.150336322795515,-2.4143219570811323,1.569590364253391,-0.26900227059013326,-0.8459003303819801,-2.043715795470886,1.8522827853820056,1.129295299502497,1.3976129117228362,1.807438221910503,-0.10016996379959804,-0.0675876687448761,1.8113479502572423,-0.032774756496073025,-1.284180774930608,-0.5856110140410116,1.1486787613691316,1.3411338025576103,-0.09268995828173672,0.9055505163469334,0.9392663255621247,-0.4589095878483999,-1.1327499520798272,2.094793116634727,-2.9270399130518974,-2.5218969881065494,0.9012031902133754,-1.1352787998948832,-0.4388399642243752
1974-04-01,-0.17537005137550657,0.9814527225875692,-0.8042257118339804,0.6011977126815548,0.3735188616010867,-1.866475894036898,1.3495578445811895,3.5362907592256594,1.0784670151704812,-0.7447795219837614,-0.41227101969165075,4.36689229099757,1.911382001905019,-1.7205611763269273,0.10215967997571629,0.8403895886507139,0.009022231129573014,1.0717937912363507,3.0932666502753543,2.704365408817069,3.0162351592369356,2.281685419883112,1.7707629096781472,2.6489385468454705,-0.8571364884910792,-1.2010739125323417,-3.8675997954602264,0.550727135370721,-0.5930468737908674,-0.1374296923350443,1.1038001411532044,0.2426876094974292,-1.173300454832787,-1.905596433468299,2.116500646035538,-3.1583894706823736,-1.8145032773203527,-1.1725954896348842,-0.11433359292469245,-0.48537473916897933
1974-07-01,0.2761829865280137,0.7411456764243386,-1.2891563211408257,-0.16390799938912223,-0.7189899602302926,-0.22136556672830532,0.4413537428987157,-0.5940891487323943,-0.5747618101356137,0.30007827289598205,0.0014303392048501777,-0.22369540861354092,1.0160563589821228,-1.0796397682097334,-1.1606408394634604,-0.20227545416385492,-0.17286594844261957,0.04728010986799393,0.7085788989945483,0.9523454192937248,0.6903741565129744,2.1167200493210534,4.064522159576736,0.3018646148764519,-0.874062384919574,-2.545618708185794,0.7763456091547032,0.22986559119214453,3.0263695896241725,0.10118222261592937,1.4389300964928737,-0.6464526525819893,-0.6598396072224982,-0.75357931283381,3.1393349615896384,-2.120700021902187,-3.166278106367615,0.3928748654392712,0.03601977686973081,-0.9983541935272313
1974-10-01,-0.36350459570896276,1.0128833827468473,-2.312457653745277,-1.0430573171276598,-0.8875118322138041,0.364329900860835,-1.901263070511675,-2.4812267841946314,-1.1210109951593168,-1.0956216950074342,-1.1031545970613028,-2.2503857886782734,-0.31191605720990534,-1.952258038336739,0.09636471628201386,-2.9710679931330564,-1.0563228206504123,2.2146226330746104,1.290080309763668,1.7524214494330974,2.0304426746193998,2.8174902503038246,2.9620909058964893,2.268643038712094,1.093018662773484,-1.2101723251572585,3.1383968541352165,1.5541331255652295,2.291608697941055,0.08307328264197154,-0.5426694210644919,-2.7866005453616056,-0.0937495709790902,-1.5803373521218826,3.1147502067209465,4.309105802831381,-3.287813912385517,0.16013410010593257,0.6898741442449361,-0.1797785104107088
1975-01-01,-0.8961957581598023,3.502649557809075,0.2829264226505145,-0.4928601862049162,-1.8000233969685833,-0.7999649453739353,-0.3367027994291873,-0.6202604040910293,-0.5747618101356137,-0.7485971765157153,-1.2505463855196763,-0.9201722023654785,-0.8919995217891653,0.4443748670382107,-1.8820572447242523,-2.0910118218167675,0.4767346928866397,3.3322283902210272,2.403019094762581,2.65347441899343,3.090753279405792,3.7852555277060476,5.7590543383944635,2.919842717033906,0.3288038314119154,1.0282561678843851,-3.1639330291415484,0.9119695110882903,0.96666771802485,-0.11079889825569454,0.02730799362056306,-0.9493490976522317,0.11093842997684984,-1.6923714390602462,-3.594820794390214,0.2827864337509515,3.884125311055903,-0.6342847258796606,1.0981526771519126,-0.2681767290189934
1975-04-01,-0.4342721036538956,-1.856509211095262,-0.35860293319950515,-1.6232335441911625,-2.2194125404706364,-0.03742250663672415,-2.320811058157514,-3.0277568286240477,-1.3105733950346665,-0.40383014005097584,-0.8352501421133598,-2.365580485451677,0.3083335928655873,-2.2492502494593136,-0.5493046150400415,-2.5469330714290797,-2.6153643598406346,3.6763900586518266,4.616044771928356,4.711889743057613,4.206984416913831,3.44815182017679,-0.2101727299601817,5.36697872770258,0.24694146973576456,-1.4722116489375676,0.34623387111764486,0.8499065256180689,0.997524794081212,-0.13956015586139225,-1.1333346372487414,-0.6695954446498088,0.3750345887861096,-1.7275089297665571,-3.2193221229604303,0.6831666446933772,3.1867368229715947,0.589332556159915,0.9588562780506289,0.43824856648765365
1975-07-01,-1.5716292509810368,-0.1175663124258257,-0.5032857294192568,-0.4235097354803944,1.3736683621181012,-0.5848795222823934,-0.7837547671786593,-0.9372699891539477,-0.3899981468379024,-1.0956216950074342,-2.421118052488928,-0.9635871818954911,-0.7203508340239078,1.6739463406098034,0.34060147887498093,-0.28121244789983774,-2.953156693331849,0.5063775521716609,1.9491129037759733,1.8076910126413888,2.496287625820992,2.1167200493210534,2.539193146903121,0.5164464764404734,0.5307871096334469,1.2393454298499613,-0.7077613564446461,0.5636783446768389,0.4144065497664581,-0.06179823714969103,-1.863514278504729,-0.38098417465854756,0.08576868679411927,-1.2335091685748558,0.6675794317868721,2.230104426039904,-0.5887984011229482,1.9090585973026963,0.32928659272600574,1.1468833121518622
1975-10-01,-1.4130041401200126,1.525248604131375,-0.36144711523301926,1.1662081994593816,-1.1408652250712075,-1.1877384248876066,0.8655234249140265,0.617173697977882,-1.6915963869412523,-0.7508481481250371,-0.41227101969165075,0.9049717256356353,0.7077274971241557,0.9514923306244848,-0.6317979113503152,2.6835354411703167,-1.5760033337138197,1.0855435876195447,1.1513828818891456,1.1741582747994648,1.5747947295469744,1.298030873646715,-0.2431549525557074,1.4396932661222916,-0.9252685121690715,-0.7783283478668168,-2.0903349409899104,0.2885543167456629,0.5583636663100957,-0.003210490175121604,-1.0089419225254657,-2.5939709522966576,0.16990625839521165,-0.6418515189089069,-1.1942324978919487,0.9776892438336154,1.1480116100061057,0.8744268854719653,0.4725669178627724,0.25417965087099825
1976-01-01,-0.0418084384490829,-0.30726260878426015,0.5006761638778279,0.3226018286457834,-0.8804096687016622,1.747589747046047,1.0792844006096725,0.6085825135622531,-1.1407255142850397,0.2760659317041372,0.5994462848729659,0.48920284177463047,-0.13815983503861226,-2.1355184781158894,0.9604563053700234,1.7461944683192678,-0.9264026923845603,2.63474295427033,0.5930502949645025,0.7669924231554336,1.2491297047370167,0.8884657721998673,0.3343583027571648,0.9287580952665879,0.537271818287587,0.2835843844635549,0.11976825772507137,0.4567935245920595,0.8262555348536966,-0.15127770525630616,-1.269648753224014,-0.2515040481959797,0.20948253064387856,-0.741929895909909,-0.7698487771533017,0.21748149755303828,0.7780783417696931,0.4543343307583203,-0.10966883349667811,0.31967526018318493
1976-04-01,-0.07177509994661138,0.35220309105799896,-1.37313371760126,0.7832346020904845,2.1662662705528826,-0.573136655657319,-1.4497141922066392,0.7372212269829097,-0.19688585811842169,0.26436696088994477,0.4432888107310372,0.8731569816403696,-0.18189476548497097,3.491427376801476,0.2999011309263445,0.21015225402717505,0.6066548211524916,1.0170274864713564,1.1800154078044942,1.2000875838749474,0.9544691144561644,0.8302955452919306,0.35191218584471595,1.3170061053313216,0.24002232131061735,1.161698029604313,-1.1540882999032147,0.07894000125877748,0.7117258945544805,-0.005340953701469583,0.9244149891434362,-1.3400827080604558,0.3945425494678638,-0.6466965863829295,0.615621007058833,-1.5106896661571554,-0.48511797861538813,2.165573553236363,1.8937707460217297,2.011126355864282
1976-07-01,0.1925176137539551,-0.8236742062810121,-0.7352804251518514,-0.1776332817318977,-0.0712064600369465,-0.8686771894595078,0.3870709847356912,-0.1583342544240416,0.17422880012120903,-0.41995244968628076,-0.41227101969165075,-0.15015506353496785,-0.7595637384567506,0.2532449153734342,0.25408073035296064,0.9217065938272974,0.9964152059500471,-0.11389291047394562,0.49649822708427926,0.8116245536560232,0.9761300220203757,0.46675158926670557,0.4364113017565796,0.8022931923527167,0.6403017923722019,0.3720583132577321,0.41138274619218795,0.7278233206895358,1.2674921383920255,-0.21945253809944149,0.7914633484634964,-0.3947142651414487,0.45691056244975475,-0.5587050920641292,1.4630364643505307,-1.3128563640998552,-1.2002754846292933,0.4651351547463118,0.4769739079720091,0.7622702489430564
1976-10-01,-0.45547494979157865,-1.1907645338549833,1.2436230864050017,0.6948976839485683,-0.4093429559225178,-0.2196610099446518,1.5609790361933373,1.5313407143496751,0.71482994845679,0.24718795247689548,0.011572212572066228,1.9910946775942522,1.0025245368822755,-0.9852252812803683,0.6961540307952583,0.5787371508730018,1.5680637703197953,3.5861451609871806,1.052666492167736,1.5131852636268823,2.260653067791217,1.331173258619102,0.3887408637834583,1.6245281515067749,-1.359820781112487,-0.9189025971368057,-0.41204104045023404,-0.93640930682595,0.3094551386673346,-0.33130187323271043,0.856110051450227,0.9402030175904524,0.39323145185339237,-1.3077209729085353,1.816240382279194,1.7667543015717821,-1.757688443307287,1.407736453717717,2.399892883512996,0.9387996358838897
1977-01-01,-2.4680219789796642,-1.4274893308434857,-1.3115912418092488,-0.22331016819721666,-0.6995458386554091,-1.6417848544819404,-0.45671349377583353,0.7039083421851279,0.3304085624647805,-1.0956216950074342,-1.405309818426598,1.1102296180904452,-0.35306941462690483,0.5855466114225618,-0.7052909196691105,0.2566613351468076,1.8798720781578397,2.596973274586701,1.6953681556377962,1.9898336851943863,2.1549361164173226,1.2447581917961823,0.4349075215153953,1.915604536229077,-0.7783640780389615,0.11991819746295275,-2.193309483081173,-0.5047754458016398,0.265601921209331,-0.19388697578326572,-1.0339810210891651,-1.3789816468944882,0.06155474463757079,-1.295839129443574,-2.49594976397351,-0.12527474119168328,2.557621945273326,-0.8473243440061639,-1.1191896192527797,-0.3459348769695596
1977-04-01,-0.7594163295334025,0.22281104024655232,0.002427463367274129,0.32104485483561757,0.35835482855304795,1.4766530621484664,-1.1160356971822385,-1.2846694087287305,-2.2135922226473617,-2.101667324370629,-1.4197770727792587,-0.44411994496896734,0.7924315894851228,-0.8199254090153052,-0.1816972552939886,-0.6646768967219168,1.20428741117541,0.9702950391961052,1.986163905109487,1.8523481737233196,1.3825962061095693,1.4417684030978384,-0.3418564739305249,1.888534183393158,0.7758166878800508,-0.6739033331634912,1.6510673080136808,0.9898116092025897,1.7331148059478771,-0.01812373485955746,0.15639048624269677,-0.5582172260898423,0.39677289463509985,-0.7355493970644945,-0.48611487340090126,0.1200583108036141,0.8337567827097413,-0.10700753900865453,0.03807802597155536,0.46524485548234307
1977-07-01,0.4469902185211354,-0.7008689572369984,0.3673540346155973,0.7365708897288002,-1.3175520979155937,-1.046365211041842,0.18663856483765087,-0.4937153881800977,0.7035663552936602,0.910162026157132,1.0225703020633807,-0.5198416904535081,-0.13815983503861226,0.08995840909209887,-0.36545959869639755,-0.9807433604781327,1.0483832572563878,-0.4982200828507182,0.15223510648380342,0.5344354360913972,0.6611383985929051,0.2714582823412666,-0.045726132260654376,-0.2465657413261239,0.6527521292367457,0.26297927636087737,0.13429810606816403,0.883168545785814,-0.24295410610889615,0.20237924011745836,0.1465500492141336,0.05367843114381338,0.9215205718472719,-0.411895655508331,-0.49002872029754807,-0.32412785887125833,0.8305939018482374,-0.2674956553237734,0.0004455260617825881,0.2729017597402672
1977-10-01,1.1795818975927101,-0.6359628396289804,0.7195334655423332,-1.5886589111480431,-0.8843487610916715,0.827165196698529,0.8317312466347949,0.04506960727750121,-0.39425170473861876,-0.10211254140150805,0.012439860256332246,0.07195591832522742,-0.6409691886620585,0.5819400602848586,0.2180735863462668,-1.7176425048695,0.08697430808908414,-0.41073584874839986,-6.163760875177481e-06,-0.028672885908705804,0.4203625870618839,0.7728995603160839,0.7955327953750451,0.01185929094089795,1.5797602798404184,1.9522271845795716,-0.1047446785917953,1.375756267022329,2.3851274272436984,-0.027710820728123364,-0.2212142978106049,-0.06884393306890123,1.255979735700323,-0.5660661661954949,-0.3207182027927978,-1.2198756362642165,0.4444126838554091,-1.0526792638963045,-0.6831112672996058,0.41234626010340575
1978-01-01,1.5037180457068646,0.7891904978796432,0.4218732234524128,-0.02810499211217804,1.7325440143074105,0.6597278798695815,-0.11422872276924657,-0.1572901219328465,1.0268711996231337,0.21950083843697202,0.9848850026970319,0.07105970479825327,0.5297817308715878,-0.07693901963350132,-0.1721187358966514,1.4676145008289379,-0.43270620497432327,0.2875868489522305,-0.017154734125908334,0.0838632551461517,0.2252640980086914,1.2320942687180245,1.2248054954430543,0.25763637789046123,1.9836303280844063,1.6091776188523133,1.6940187950894996,1.293228556692983,1.2100796876969269,-0.04049360188621124,-0.6712156984755895,0.3530811300142882,0.8598538899383265,0.7084752649057398,0.85908444949399,0.048665948786576624,-0.8166956072289907,-1.3581984404178917,-0.33260205825157746,-0.6482889582486489
1978-04-01,-0.9347357480059323,-0.4442171653896556,2.051385483104463,0.21081882043138456,-0.2494465885992566,-0.7206123013435317,0.35813027085782184,1.1779144541407576,-0.3993009451352687,0.20874306943628956,0.8214818957061817,1.4453742309422593,0.22900713918066848,2.408221783373153,0.09278893777135423,-0.12591399824893354,0.5027187185398101,0.8595858557766181,0.4673975236495756,0.4431620999420432,0.0953590604418324,0.6588053857409435,1.5140409065533034,0.7119704557965081,-0.20008063964499453,-0.5139401790999533,-1.3772528492531784,0.6552746245730314,1.6920931069241008,-0.06073300538651704,0.0739187515721364,0.7937336891609807,1.3656654549370038,0.6938066893624826,-0.030308313898788443,0.5275975599387124,0.1498399079919749,1.0208998124236446,1.4038432341785652,2.1977795696533633
1978-07-01,1.3359591724714501,0.5653782774212024,-0.4810559674565862,-0.28930885781227744,-0.48431892048974284,-0.8961349470035451,0.4846061949797923,0.1077806378146412,-0.7502226751359586,0.5199716928516719,0.7998570664190509,0.3479278344511876,-0.3006045193369882,-1.5907042154249613,0.6638528964495867,0.10444534834093294,0.9184631289905361,-0.18071242284143715,0.18754323332645229,0.284804284786532,0.22082435270216189,-0.1150743865756009,0.2218265771621319,-0.27253416450025314,0.1079190916348345,-0.7947572187113495,-0.7185055685163959,0.9571927801834471,0.8181604735281559,-0.20560452517817962,-0.3898850004902814,0.3533151496049682,0.7487567232068794,2.157833953065066,-0.4516482541741082,-0.38640008836488393,0.6650490820212908,-1.207054544051633,-0.548204405002306,1.4930682399680684
