date,Y,X,beta_true
1910-04-01,-0.004192864151595074,-1.3006246762930562,-0.07221927895493258
1910-07-01,0.019970137181021773,-0.08930799501720732,-0.11042185870768972
1910-10-01,-0.13301711763748963,0.7310714098514934,-0.08633312866189086
1911-01-01,0.034330716882508994,0.9448213641752146,-0.0887118366449772
1911-04-01,-0.1011632291298191,0.26822861802090825,-0.05821456123092875
1911-07-01,-0.05991565947935561,0.8605192086905219,-0.07818530211466225
1911-10-01,-0.014713242977697834,-0.77657868142515,-0.07741369934580344
1912-01-01,-0.052629668356201614,-0.7824800881564906,-0.02475061252509355
1912-04-01,-0.07079171779526608,-1.6477528152882746,-0.03326163328146734
1912-07-01,-0.016132030426410534,0.7853976061911844,-0.03042746299125075
1912-10-01,0.04455446380137057,1.8103800894927373,-0.02721059692478739
1913-01-01,-0.006341516393398073,0.5316514435286163,0.051023014715230075
1913-04-01,-0.04500579625799744,1.2969590288911017,0.010174693232545683
1913-07-01,0.05352266080634849,-0.7854315266157459,-0.02927384093801528
1913-10-01,0.10370534033649728,-0.11404170971279558,0.002740190368169075
1914-01-01,0.08706067427423954,2.3965045806403413,0.005846005089734279
1914-04-01,0.021630439608700484,-0.003236485415049533,-0.03694330013256276
1914-07-01,0.1163701449166991,-0.5424583516995927,-0.023853255415312385
1914-10-01,-0.03429262993271661,1.0286970143046428,0.013145077672914326
1915-01-01,0.08151108263465075,-0.3042626613340278,0.015827808643141032
1915-04-01,0.01485880914472722,0.98231550211307,0.01842978390721298
1915-07-01,0.033708795162028425,-0.2986972197087417,0.028962849211039598
1915-10-01,0.17164596791468636,-0.5693222323869329,0.02676235847762898
1916-01-01,-0.12402374642019093,-1.0812831512694017,0.046828490841506074
1916-04-01,0.2543229954114747,0.7012677628417041,0.05323868265692032
1916-07-01,-0.049113847279266355,-0.5662293285725004,0.14796503704041236
1916-10-01,-0.1797772966342106,-1.7724604646359907,0.16006172335639324
1917-01-01,-0.2795024180910959,-2.0233835143538275,0.16232518792232298
1917-04-01,-0.12308493199096497,-0.9081446010763985,0.11851862157876329
1917-07-01,0.4894360106393191,1.8250794958702852,0.15323953903047363
1917-10-01,0.3634715057466414,0.6169027327004645,0.15261053959546225
1918-01-01,-0.07550432643649627,-0.8214745668023044,0.21083166700447176
1918-04-01,0.5063828923689956,2.6868048899936103,0.18641100877683348
1918-07-01,0.04199907308437678,-0.1529600094393514,0.22347342545304544
1918-10-01,-0.19398869849255446,-0.9874495657294783,0.22556809790457183
1919-01-01,0.3160816581655849,0.8189339923114968,0.2676053674017578
1919-04-01,-0.22589200584486108,-1.0427962576822227,0.1998056571138704
1919-07-01,0.34025218352778797,1.8200556481164505,0.22359215002201718
1919-10-01,0.05831964060926046,0.10220647001828963,0.2772321313458352
1920-01-01,-0.22388045041214452,-0.4802097111388339,0.30566788510416554
1920-04-01,-0.23333172761142096,-0.6546386205677407,0.3219470927600001
1920-07-01,0.015696310898391394,0.396253015303906,0.2919585984035329
1920-10-01,0.11347849273869662,0.19646895322509322,0.31264412398911035
1921-01-01,0.18839746704757113,0.5316335011862158,0.3206150244052637
1921-04-01,-0.16057984887329269,-0.4216111068077012,0.36876226366885223
1921-07-01,0.23922384816933123,0.3582790417437971,0.3968044603570876
1921-10-01,0.18326157823443337,0.10394408196497937,0.40943918920853
1922-01-01,0.07427926570003882,0.3959798366110825,0.4331431354239188
1922-04-01,-0.4739856020074172,-0.9692895596855216,0.4483991313510688
1922-07-01,0.3547953997139601,0.6576208221068384,0.42021200335886466
1922-10-01,0.44391194664460554,0.756974648556382,0.4174238326494795
1923-01-01,0.35652062345605023,0.9296342236528121,0.3671452414116654
1923-04-01,-0.10219285160066036,-0.44903270991136984,0.35407633698424684
1923-07-01,0.0827406894739256,-0.044317589755236454,0.356253574818241
1923-10-01,-0.0995968647589114,-0.2321277748437318,0.3527159042055415
1924-01-01,0.10646892233359193,0.416951813079624,0.3893787311792545
1924-04-01,0.03934398179420735,0.055888770898953936,0.42517231999400534
1924-07-01,-0.07135237947157091,-0.13084380362382,0.4400943142786007
1924-10-01,-0.2506404529933513,-0.7411159681757981,0.39814937658019456
1925-01-01,-0.026763398164445354,-0.24609079544858126,0.42074392559035784
1925-04-01,0.28849706747767806,0.4430359232121678,0.4513992875131496
1925-07-01,-0.007117649311797508,-0.09874298593369521,0.45930625391609087
1925-10-01,0.17443442300457385,0.17258249421731992,0.4835884583809684
1926-01-01,0.04966123732136579,0.2593941547799556,0.5297825406074599
1926-04-01,0.3750431162531883,0.8048993272338065,0.5361150863486523
1926-07-01,-0.3460746587054576,-0.6970490728308502,0.5232261201906487
1926-10-01,-1.163322201109497,-2.0626355866851096,0.5148160722889158
1927-01-01,0.023706970370957887,-0.027639288990362065,0.4847992147029979
1927-04-01,0.6136064706662999,1.1635739055547254,0.4931114398541592
1927-07-01,-0.3327299699033589,-0.46988146622495813,0.5638380379127845
1927-10-01,-0.07851695152627558,-0.23935774033522195,0.5477436121415424
1928-01-01,-0.445077986854717,-0.5809374399093447,0.5561738836572464
1928-04-01,0.07236502644451387,0.14412884137634918,0.54737915985587
1928-07-01,0.03308761816275669,0.019585777173340924,0.6108213992192475
1928-10-01,1.4166865286741963,2.4318191017309037,0.5795335171186559
1929-01-01,-0.1648287383029504,-0.16180597580054892,0.5333343882268851
1929-04-01,0.08791302667621932,0.26117589868131585,0.5772343315237286
1929-07-01,-0.6621516868031676,-1.132458968232285,0.6106746979644627
1929-10-01,-0.19718520308644683,-0.22629377556849192,0.6405866687254164
1930-01-01,0.42087166175360224,0.8191809857885276,0.6415402664371038
1930-04-01,0.14642140732207365,-0.1214484517253462,0.6278574339873743
1930-07-01,1.4905807581337023,2.192323781837076,0.622585095567691
1930-10-01,0.1192084865545788,0.13066038289249063,0.6420245257042537
1931-01-01,0.4316243826128096,0.5813413263672147,0.6458663477379668
1931-04-01,0.2159419542056141,0.39696236375902444,0.5672119111684923
1931-07-01,-0.09806589807709987,-0.07216083745168383,0.6208245237285981
1931-10-01,-0.05916453164029323,-0.30529324195843527,0.6258727494529787
1932-01-01,-0.2680710821704474,-0.3551554263901612,0.6386506501401071
1932-04-01,-0.536914897179921,-0.9677348504986102,0.5798805446702776
1932-07-01,0.5024330420317611,0.9005519818724212,0.5524730857172769
1932-10-01,0.006941311801075711,-0.08163737493843004,0.5984070851716818
1933-01-01,0.03367700796221848,0.18120467421049055,0.6339608404223906
1933-04-01,0.5877077683354106,0.9319375994749284,0.5903073927085957
1933-07-01,0.8182666488253486,1.4637708644593685,0.5713033757740322
1933-10-01,-0.7032942109648584,-1.2346362118885659,0.5513606020252187
1934-01-01,0.4587516432854516,1.071142898734549,0.5416814619203533
1934-04-01,-0.034094832408870845,-0.460563760901381,0.5546919611970581
1934-07-01,0.000118288026636576,-0.22387609454806767,0.582872493992266
1934-10-01,0.0723231716271425,0.030325186205516975,0.6184572968138548
1935-01-01,-0.052823672018898135,-0.031055699014395928,0.6100772483305892
1935-04-01,-0.7930928083764093,-1.278902448451792,0.6695529110662917
1935-07-01,1.5011533479601837,2.2931421679075266,0.6703871113776254
1935-10-01,0.7645536653986948,1.213284322764166,0.6876261113313983
1936-01-01,0.8077826208959413,0.9955471420260147,0.7290469503343331
1936-04-01,0.722984824840497,1.2611772588622436,0.7012628730855981
1936-07-01,-1.1341322349281153,-1.896042082976571,0.6873177617750388
1936-10-01,-0.10216680613269441,0.08490363783294057,0.6669524297050606
1937-01-01,0.8961027087400516,1.1527798324971705,0.7137398112427402
1937-04-01,-0.02815258783539237,0.003611630214044689,0.7175815486040891
1937-07-01,0.7950524942910921,1.197649083730626,0.7209587223772611
1937-10-01,0.17216827205776486,0.14748849789056812,0.7813193466703608
1938-01-01,0.14408286737693177,0.32537641253652994,0.7539107715340826
1938-04-01,-0.20531971347440373,-0.36116632947765626,0.7585110920876009
1938-07-01,-0.030630127951235694,0.16381787163574893,0.7577600887780198
1938-10-01,-0.7342571544149477,-1.1937702617417836,0.7301026263384203
1939-01-01,-0.3358432064928038,-0.4988409580279729,0.7200329600605285
1939-04-01,-0.5121157156920914,-0.61454993371862,0.6893468860057032
1939-07-01,0.18938474038266567,0.2900047231411211,0.6781911643540369
1939-10-01,0.07282970189734608,-0.05078354795531003,0.6879796353605773
1940-01-01,-0.7633395295994277,-0.9227933064444892,0.6970083310004822
1940-04-01,-0.38977694837086985,-0.5082381300266063,0.6728914948517887
1940-07-01,0.19169540978772825,0.4009732620511048,0.6484106855376726
1940-10-01,-1.2961223680977858,-1.8136833088005226,0.6978579886888882
1941-01-01,1.1409541009507493,1.4831250105377427,0.6860401773528156
1941-04-01,-0.8207146632056264,-1.1887009643794957,0.6821015117633445
1941-07-01,-0.23942247767513408,-0.5724454026993907,0.747373774401849
1941-10-01,0.28632584690916674,0.40462345421506074,0.776067539298913
1942-01-01,0.7458082058490827,0.8966320499662142,0.7782446152644503
1942-04-01,-1.2394926752018463,-1.4276018885014805,0.7528730630704283
1942-07-01,0.12385208581324206,0.05507437934181716,0.7216745672415067
1942-10-01,-0.23560120973905826,-0.1445253433920416,0.7180045057256617
1943-01-01,-0.2815805841695345,-0.421815745228666,0.7154776306946228
1943-04-01,1.2467461244459421,1.8979362266120527,0.7030769877170203
1943-07-01,-0.5203666486475438,-0.861693724837409,0.7510402462690857
1943-10-01,-0.8899610043395472,-1.0571107107487012,0.7918206468820418
1944-01-01,0.3004509351558408,0.4158161651704991,0.754441389655838
1944-04-01,-0.0550996722607838,-0.35871820973145513,0.7789219084715043
1944-07-01,0.11231886865749721,0.20168517992971854,0.7235619874070793
1944-10-01,0.6983383488440055,1.279436630329275,0.6788751964298604
1945-01-01,0.4355672527493104,0.7937414679092958,0.6683911460311941
1945-04-01,0.363018768677811,0.24839116324350377,0.6891641798441355
1945-07-01,1.752447008634186,2.5541579826394645,0.683629855930961
1945-10-01,-0.8575780184439968,-0.9739323294917765,0.6697988586600756
1946-01-01,-0.4793356087402549,-0.6448753501727039,0.6348919397797342
1946-04-01,-0.6704025891661449,-0.9034646058969165,0.6855160698087518
1946-07-01,0.6298748906975553,0.767354294014167,0.6817123975024979
1946-10-01,0.6467444757748398,0.8655428327289473,0.662724831305154
1947-01-01,0.10777136623515984,0.16071859627348362,0.6928900861701593
1947-04-01,1.2978140699559773,1.8552685326783627,0.71375522535426
1947-07-01,-0.6504545946357333,-0.9758047748084979,0.6808141909729776
1947-10-01,-0.28958119736675025,-0.3636802436543958,0.6775753863032977
1948-01-01,-0.22237768148029574,-0.3290114507574444,0.6809395700118545
1948-04-01,-0.5186208652895531,-0.6947961784607125,0.7049101589210034
1948-07-01,-1.4384573451773508,-2.0013363848343046,0.7452101001694327
1948-10-01,0.1800574977116737,0.2851412333386254,0.7437233812166153
1949-01-01,0.31008445305944593,0.3666355606289652,0.7575115600254579
1949-04-01,0.7951977408056035,0.7747862691140515,0.7240095095634562
1949-07-01,-1.2820094375913622,-1.7974249648142215,0.7068301896267809
1949-10-01,-0.5385829063209879,-0.6400777339846672,0.7179535048925646
1950-01-01,-0.7055264158088952,-0.9252616637892618,0.704317480044841
1950-04-01,0.5619263884101308,0.7003485757718165,0.7122353189650173
1950-07-01,0.747806037092861,1.015740707698982,0.7220355898365087
1950-10-01,-0.3539245008637973,-0.23945496141129316,0.6834101680615938
1951-01-01,-0.8187235151061427,-1.1934743811164719,0.6833865624511296
1951-04-01,0.17662474460756594,0.3265770088220962,0.7019570858855
1951-07-01,-0.45203328422018774,-0.6642412511014064,0.7242450482916649
1951-10-01,-0.5296995246639323,-0.4761332536957732,0.6953925699517798
1952-01-01,0.671892719505932,0.7678617519005122,0.6888242963099739
1952-04-01,-0.26387491186234985,-0.44709482191979977,0.7006214854723776
1952-07-01,0.894899184685048,1.524567536686985,0.6692434696134885
1952-10-01,1.152601601988989,1.6832856230011657,0.659296384619168
1953-01-01,-0.4954621044412624,-0.8256488478779893,0.6921640264833984
1953-04-01,0.23898425178084565,0.4263834515542244,0.666839289510676
1953-07-01,-1.0504328579648672,-1.3700100839970895,0.7432393486759483
1953-10-01,0.4139090574447759,0.5441992597707699,0.6923765979114115
1954-01-01,0.7019917179577547,0.9280019413867927,0.7100250171019463
1954-04-01,-0.508325357860075,-0.7727177737706169,0.7494425468719976
1954-07-01,-0.046467591417889795,-0.0765891491688466,0.8072147777206913
1954-10-01,-0.7647014834767359,-1.1124559102407774,0.8106780724034168
1955-01-01,-0.012011914863550277,0.013786888676462598,0.7826727990514414
1955-04-01,-0.9234684378308927,-1.2988840163393935,0.7393653889144925
1955-07-01,-0.44343761013659855,-0.48800031481649264,0.7659122674837058
1955-10-01,0.6632426796214617,0.7778103596565977,0.7720048032683203
1956-01-01,0.10536133468500578,0.19295803314225332,0.7741853752422243
1956-04-01,1.1507859737337502,1.4758614591339902,0.7811431298944972
1956-07-01,0.14277781745752766,-0.04540287350115229,0.7540507792756148
1956-10-01,-0.8012120167421831,-1.1564651725002775,0.7424257285511334
1957-01-01,0.0771286826919618,0.23249925290940826,0.764133465898809
1957-04-01,-0.3651477053748376,-0.6717664859953593,0.6986006706837
1957-07-01,-0.13966352033524496,-0.4159207474600225,0.7050617973393707
1957-10-01,0.7355862991218384,1.02788190128382,0.7624619645662651
1958-01-01,0.5527686832437089,0.42363267768469365,0.7854038099911532
1958-04-01,-0.29897420732908564,-0.2929066286097668,0.7761752689565751
1958-07-01,-0.7334207741169483,-0.8359858829247865,0.7821943440807673
1958-10-01,-1.0889683970941353,-1.0424748954598388,0.8200809199262515
1959-01-01,0.3870772702137362,0.8113663507835618,0.8091440262667939
1959-04-01,-0.135340130007616,0.021129175521873215,0.7835339246208647
1959-07-01,0.5367343087857599,0.6308052607637437,0.7552878891897111
1959-10-01,-0.24766642164264543,-0.3907327285988171,0.7294892914524417
1960-01-01,0.42767112264455037,0.5648174261781257,0.7478390985562247
1960-04-01,-0.5117640869641824,-0.5906131322304082,0.784552424291761
1960-07-01,-0.055697749981745884,0.16061318057963198,0.7647248001177257
1960-10-01,0.8660828113929973,0.9599333081577558,0.7923654153013817
1961-01-01,0.24956630932298837,0.21334036490884092,0.8080758654594363
1961-04-01,1.3095257988418072,1.7378085996380748,0.7508701139918441
1961-07-01,-0.6881974939685132,-1.1599562379481552,0.6722397080837579
1961-10-01,0.9146678510485725,1.733576519322294,0.7044855311350782
1962-01-01,-0.019523277010862705,0.2504476173967736,0.6959533601483898
1962-04-01,0.7882132796570429,1.141930351363279,0.6663790534861042
1962-07-01,-1.2694000905880973,-1.8748085417354123,0.684374629592526
1962-10-01,0.42619748207571356,0.7064847691063597,0.6354332295894524
1963-01-01,0.41864499838229374,0.4176381265091708,0.6583389594550175
1963-04-01,0.4580512674381103,0.6871057507281308,0.5973881716298239
1963-07-01,-1.384280635968085,-2.2444034929975785,0.6199020407415184
1963-10-01,0.20552673671081217,0.2641436550100275,0.6503345420714932
1964-01-01,-0.6293396173770648,-0.9925016855261478,0.6768525159104507
1964-04-01,-0.40593140768554714,-0.4269545006438663,0.6499405358236591
1964-07-01,-0.10226631767357118,-0.006611750556804735,0.5500480432256835
1964-10-01,0.37123421710272353,0.5718631971340288,0.5897063549813422
1965-01-01,0.44101749834134707,0.6242063732646179,0.6448588139571455
1965-04-01,0.371380050896112,0.6930855334764233,0.5896792519847314
1965-07-01,1.33338216063709,2.0560230727649844,0.5375763699816992
1965-10-01,-0.3017792800656551,-0.5625796119501622,0.5281234677070953
1966-01-01,-0.10461963813740435,-0.38534407101045337,0.5093915428110769
1966-04-01,0.8467827014354219,1.7542130607903306,0.4927761561539557
1966-07-01,-0.7665270192393348,-1.7252096101459102,0.47231224591150966
1966-10-01,-0.14947588650615085,-0.2839170955209997,0.41602717201438
1967-01-01,-0.009959832363811079,-0.020191371959876765,0.3995386169920606
1967-04-01,-0.41814265390415123,-1.0499144016012198,0.36349328552030763
1967-07-01,0.8422539085287855,2.7157723822189612,0.33129361275601676
1967-10-01,-0.31953062963313283,-1.0502058586271377,0.36173646097509815
1968-01-01,-0.06384154563438024,0.33110746527678264,0.38070698575425693
1968-04-01,0.14573342391837069,0.5194773845025226,0.3916924941058494
1968-07-01,-0.3662942213749747,-1.1141635345203669,0.37931958573084035
1968-10-01,-0.41956566229437997,-1.2387112408935208,0.3838999226511462
1969-01-01,-0.23476512042742423,-0.8717096104114996,0.3779373451237369
1969-04-01,0.24862430021872065,0.9566785709377956,0.40642791696874475
1969-07-01,0.2683254804025966,0.511195737413647,0.4030764271304236
1969-10-01,-0.08140236344994285,0.09491210725233168,0.4038995669744359
1970-01-01,0.280423144725178,0.5740967335516142,0.3844105564788472
1970-04-01,-0.2257698680007555,-0.16369603765827234,0.3914568972978675
1970-07-01,0.15497000842883796,0.42914673704846656,0.4175901864737075
1970-10-01,0.27859674069074825,0.7023642980188941,0.4098006932819493
1971-01-01,-0.27154845680419176,-0.7101076080503453,0.43021067487389625
1971-04-01,-0.390909384806869,-0.5140184421874399,0.4746304334257606
1971-07-01,0.0038707001014186837,0.11443403410397893,0.4634095910565525
1971-10-01,0.20361576815855015,0.6687137013781774,0.42754855002675746
1972-01-01,-0.38779658151506236,-0.5617925297595462,0.4155310206186603
1972-04-01,0.6641701770653016,1.4934953838581406,0.4433675557819473
1972-07-01,0.42620099669941014,1.3270901768292755,0.4280898040948031
1972-10-01,-0.7733241852114725,-1.8487838336842517,0.46804814330779576
1973-01-01,-0.3711972029337228,-0.37480793327752576,0.46750426467886724
1973-04-01,-0.6401936736447588,-1.0150729752508374,0.43904733591273365
1973-07-01,0.8063463970712084,1.65783041443694,0.4295369476629438
1973-10-01,0.5065002407807863,1.15009729683231,0.3566770834491392
1974-01-01,0.13535518806836458,0.8094109842818757,0.33034681433200624
1974-04-01,-0.5750025262863131,-1.6541439903540505,0.3418790319599704
1974-07-01,-0.3284214588206972,-1.1817121388202638,0.34464121888900373
1974-10-01,-0.22127119329230757,-0.5317196208799141,0.34802825654267766
1975-01-01,0.005600817812120032,0.10626598332271664,0.3783709520969117
1975-04-01,0.42811549004887683,0.6738195451573776,0.34278532715334453
1975-07-01,0.17690294090891887,0.1567784387625478,0.37135433148395003
1975-10-01,-0.06520734790680262,0.14043686571188047,0.34313639598695733
1976-01-01,0.7858322393803807,1.9630155322549419,0.3562627521555132
1976-04-01,0.14736572763825972,0.1358576994917208,0.37973012171536324
1976-07-01,0.06217123776448783,0.10432564814326231,0.40357823595781533
1976-10-01,1.0990449412884766,2.433443719438785,0.4328265362551741
1977-01-01,-0.21482504703652353,-0.7827890743038729,0.4399154947815904
1977-04-01,0.30410217443762394,0.6492412801149745,0.4064861182873057
1977-07-01,0.3854853307796776,0.9771757447577409,0.36744640307517734
1977-10-01,0.11392602679086868,0.4385266017674366,0.40254223964620706
1978-01-01,0.09187947738164098,0.6437025117967122,0.3942574291449671
1978-04-01,-0.9843435413337241,-1.911031220203446,0.43175755127226007
1978-07-01,-0.883367523910654,-2.025027024827189,0.4388663330011565
1978-10-01,-0.3795636220819629,-0.6344896712634858,0.41753510210847533
1979-01-01,-0.6126612535719742,-1.6794073055061436,0.47752070818211817
1979-04-01,-0.019835625029135853,0.0036358070286432913,0.4610239959454902
1979-07-01,-0.6623474655304312,-1.418435788107639,0.47327734966195595
1979-10-01,-0.6528710634101131,-1.2849675491777444,0.47582450022995704
1980-01-01,0.27057653037974627,0.39218256741682056,0.45310161088046097
1980-04-01,-0.29182370153426035,-0.740087092150424,0.45810303479838393
1980-07-01,-0.8082875289049516,-1.3345861481447752,0.48271546491384015
1980-10-01,-0.12936459523308558,-0.26622349890170094,0.5146592401064305
1981-01-01,0.2053213768673466,0.20116102960607524,0.493645045126326
1981-04-01,-0.055471637635519905,-0.2861347852262647,0.5013409738266335
1981-07-01,0.30362614014094136,0.5380737976893216,0.5030670442158931
1981-10-01,0.4875206108321946,0.9836165100069122,0.51291127956392
1982-01-01,-0.8851828902962422,-1.7156371995041568,0.536320858080439
1982-04-01,0.1417298474776579,-0.047817985737446625,0.5639152453064161
1982-07-01,-0.38631696159410145,-0.6876576205938474,0.49845130966019846
1982-10-01,0.08427529610215484,0.051028182697373276,0.45690583436059007
1983-01-01,0.836824381723073,1.5941046185141856,0.445683660962962
1983-04-01,0.4875005476513534,1.024755795857046,0.42333461287550794
1983-07-01,0.7191066329585727,1.5532896419900528,0.38757228124596926
1983-10-01,0.2954882478872841,0.8962053777659155,0.3776287334042688
1984-01-01,-0.47994693712508607,-0.8713672523285718,0.3795344041338585
1984-04-01,0.18833969037091114,0.6315580875002629,0.41470816338875494
1984-07-01,0.08967071165034622,0.5062456935055323,0.37164525785111946
1984-10-01,-0.6067332345621079,-1.5852710117646753,0.4066115855258706
1985-01-01,-0.10984408217232747,-0.26258335227586693,0.35976715327283165
1985-04-01,-0.05772140720353705,-0.32567399126664753,0.4023706262710099
1985-07-01,-0.5190315395977533,-1.4496789357345212,0.42315115579747414
1985-10-01,1.1099830532926762,3.0667382172218653,0.37368717817442154
1986-01-01,0.04944661117219109,0.24125063097078883,0.34531888861204146
1986-04-01,-0.33210574824916317,-1.2517039219170443,0.34088284794431273
1986-07-01,0.8958856427640728,2.380837706648276,0.32366465564468316
1986-10-01,-0.05742148738448667,-0.12383017568249173,0.34189387549890093
1987-01-01,-0.4765752724824319,-0.8477994604143668,0.3589598100896097
1987-04-01,0.3103657297602459,0.5688283451550188,0.3326124782873228
1987-07-01,-0.03928618936456361,-0.1911251202193616,0.37555332670411035
1987-10-01,-0.6486184677324012,-2.0506030536601196,0.3428017491214986
1988-01-01,0.3328166987241764,0.5362417030633181,0.3647123727617307
1988-04-01,-0.04362708321737105,-0.20577310223976375,0.311069324846742
1988-07-01,-0.37193312829690234,-1.0808022704010198,0.276213230536291
1988-10-01,-0.12356269972206771,0.20729634182192644,0.29369398401835795
1989-01-01,0.006560548776389168,0.1785158826427151,0.3620417638266795
1989-04-01,0.30530930050390526,0.5704232779226809,0.37570300943824764
1989-07-01,0.19292762697140914,0.5473435441739705,0.3694376210250106
1989-10-01,0.36989615167645773,0.9478828181837736,0.29696848734117454
1990-01-01,0.2845638443722901,0.7636498794199189,0.30890773447965447
1990-04-01,-0.6707560968399243,-1.8638987741506619,0.32991502262383193
1990-07-01,0.4946442901142547,1.2432968424997315,0.2957266011598513
1990-10-01,0.1383256897602088,-0.09837964225446917,0.251731135465702
1991-01-01,0.08265157101725497,0.6309759157997243,0.21346448273656435
1991-04-01,0.19510268229628105,0.9154594012613073,0.22120610989689382
1991-07-01,0.23159506089526005,0.9591240812661794,0.2011805361483671
1991-10-01,-0.15856634145766935,-1.2405722655279203,0.22468050973604684
1992-01-01,0.1618745851566924,0.2968803762415916,0.2919507544415181
1992-04-01,0.23235452420667493,0.26850109479727313,0.2908828714482705
1992-07-01,0.1816133075158575,0.6550046877569605,0.27026907104325126
1992-10-01,-0.19548741016071164,-0.6094971405421582,0.2327384326122277
1993-01-01,0.27623010447647933,1.3072479615984927,0.19491371041196362
1993-04-01,-0.20611158863452103,-0.9003219679643254,0.19800625826010648
1993-07-01,-0.10271439524006139,-0.068618071236258,0.22912279372876004
1993-10-01,-0.03655169332504821,0.4678932614102093,0.1487410833583046
1994-01-01,0.09098595194213138,0.2339256093975907,0.17199218666913432
1994-04-01,-0.05092244522455722,-0.014842000609988183,0.2014550998338926
1994-07-01,-0.05649216343743658,-0.40212853591086445,0.22063213289068473
1994-10-01,-0.18583637032071096,-1.1462494335738576,0.23896983327752996
1995-01-01,0.5735496208180426,2.212199661550933,0.19591440729562742
1995-04-01,-0.22183769425080396,-1.0154185274234633,0.1499722825753455
1995-07-01,-0.0585955671546035,0.5757938256442355,0.168875614612144
1995-10-01,-0.03023625663237344,-0.36069078658642917,0.14368339824775125
1996-01-01,-0.1561808692453513,-0.3241804775093328,0.13034744899066103
1996-04-01,0.1758186234484078,-0.01898988474671271,0.1666114897095058
1996-07-01,0.07468991105824208,-0.8600847638260707,0.16992698564194675
1996-10-01,-0.008865951412749144,0.3809819447545692,0.158264687523363
1997-01-01,-0.15695290944377743,-0.8380195976635266,0.16496169835211105
1997-04-01,-0.1799520909217792,-0.1691717581014215,0.19256502219091637
1997-07-01,-0.48121488689401515,-2.4490882160647893,0.16802336590290315
1997-10-01,0.18455523105334376,0.4027002851919224,0.15429303593462312
1998-01-01,-0.2730630278430346,-1.7942519654413478,0.228391589532064
1998-04-01,0.2702118033532416,1.1320490194657562,0.20664640648874708
1998-07-01,0.5320534491247618,2.2175871550446717,0.1811152990363392
1998-10-01,-0.10186347402012669,-0.3797060916627182,0.18165895426617668
1999-01-01,-0.1623648189430026,-0.056510302923578296,0.20046224137643176
1999-04-01,-0.07589109937445439,-0.5908953836898596,0.20663069257596828
1999-07-01,0.16794151334492247,0.6744842824830027,0.2461768609511893
1999-10-01,0.0014480538255510003,0.05557912924841336,0.2405386577751459
