date,ffr,gdp_growth,cpi_inflation,pce_growth,unemployment,investment,net_exports,m2,bond10y,stock_growth,yen_dollar
1975-10-01,5.388047138,2.50628468644792,7.12477425781505,4.95643441614194,8.3,-3.25813483343013,13.8,11.450801716723,7.93666666666666,28.5388283555483,303.517233333333
1976-01-01,4.81038102533333,5.97790741144159,6.14887529189035,6.1025007239522,7.73333333333333,22.8342632665472,4.7,12.6904472040562,7.74333333333333,26.7533287439098,302.249466666666
1976-04-01,5.195939394,5.9651446184971,5.84095620214648,5.36092786764126,7.56666666666666,29.6407730569012,-0.5,12.0562988897141,7.83,15.2043270984724,299.101166666666
1976-07-01,5.28367965366666,4.78467006382953,5.43918738321184,4.99735493466684,7.73333333333333,22.0617234181098,-4.1,11.092719346846,7.69,22.1480879204318,290.875966666666
1976-10-01,4.876342868,4.20949158051572,5.05764933235619,5.23642474091726,7.76666666666666,20.8169313183768,-6.59999999999999,12.2662201518414,7.08,18.1639256107131,293.685333333333
1977-01-01,4.67691620366666,3.11555293195572,5.73382222085222,4.39441357931643,7.5,17.269262018817,-21.1,12.4837184835172,7.42333333333333,2.79029228311496,285.433666666666
1977-04-01,5.15385281366666,4.33448870652759,6.57603659357672,4.03402366405445,7.13333333333333,19.6453059517947,-21.1,12.1816221091391,7.34333333333333,0.302936572168585,275.164733333333
1977-07-01,5.82099996366666,5.61716573253407,6.36690129449156,3.9305364460489,6.9,24.3904618739943,-20.6,11.837669532071,7.37,-2.24817385845975,266.103533333333
1977-10-01,6.51358730166666,4.87397141321571,6.38529143689922,4.134332566422,6.66666666666666,23.4557339009175,-29.6,10.3291847083503,7.65,-5.69727842226528,246.823333333333
1978-01-01,6.78074134633333,4.05980462193837,6.27518095215177,3.57854156312668,6.33333333333333,19.4696194874353,-38.7,8.83521308044732,8.04333333333333,-7.54982826037814,237.7702
1978-04-01,7.28333596833333,5.9524665824641,6.79038585023937,5.14371340962454,6.0,19.4039984969341,-22.6,8.02492294408108,8.42666666666666,3.10768555977002,220.714
1978-07-01,8.10660869566666,5.15473020008917,7.71696779065465,4.61249148790617,6.03333333333333,17.6402027205712,-23.8,7.59394698208012,8.50333333333333,9.86596078300417,192.774866666666
1978-10-01,9.57934920633333,6.48847406419001,8.55299983475992,3.91939848332883,5.9,20.4131273088504,-16.4,7.397003908582,8.99,5.74984563239514,190.576166666666
1979-01-01,10.0710207333333,6.31445727509481,9.33134072193267,3.84125721525023,5.86666666666666,19.264277329469,-18.2,7.00220366465831,9.07666666666666,16.6187674935857,201.5286
1979-04-01,10.1825189766666,2.54963446263314,10.2132068220887,1.66628038549197,5.7,13.4633129420897,-22.2,7.49648633717752,9.07333333333333,9.93422497249096,217.765333333333
1979-07-01,10.9355980566666,2.29051826808399,11.084255012375,2.22488961111792,5.86666666666666,9.80453892647017,-23.0,7.98981778630093,9.23,10.2723520159709,218.9498
1979-10-01,13.56671212,1.25239768812732,11.9014257110984,1.6882846700975,5.96666666666666,5.49351319967197,-26.8,7.61465602417778,10.4766666666666,15.8889595445883,238.6144
1980-01-01,14.9936645,1.4078498142291,13.2844092033119,1.01077779566641,6.3,4.88792417709279,-35.8,7.89564677247166,12.1633333333333,15.3640493953651,243.5724
1980-04-01,12.6035858583333,-0.757396810997802,13.4766019842507,-1.22622082084125,7.33333333333333,-4.69257774582729,-15.2,7.02790412429952,10.3666666666666,14.0717887774615,232.273733333333
1980-07-01,9.772258297,-1.66013821430091,12.1654819881509,-1.13690288953024,7.66666666666666,-11.5701451898502,5.5,7.66619785599683,11.39,18.8860486792397,219.8223
1980-10-01,15.84267677,-0.101928149485558,11.813270428733,-0.078874724741174,7.4,-0.320834444047121,-6.7,8.29186704588528,12.5366666666666,29.5780109762685,210.639066666666
1981-01-01,16.4780454933333,1.63170261667099,10.6746823257749,0.640321297667572,7.43333333333333,10.8502841784236,-14.3,8.24986685644815,13.08,23.5444426008342,205.625066666666
1981-04-01,17.74730303,2.90181447707834,9.41712783254519,2.93584456270265,7.4,15.8877102005279,-13.5,9.44587477022101,13.8233333333333,22.6912905924242,219.9283
1981-07-01,17.6749620433333,4.29649033730081,10.3030215099929,2.27405290980579,7.4,29.0159272232242,-7.6,8.22435672254731,15.3066666666666,4.79718821568038,231.7111
1981-10-01,13.6437128433333,1.20961723556736,9.15418957408649,0.191820115837239,8.23333333333333,15.6414777663385,-14.8,8.66843914690002,13.9133333333333,-3.46798330849197,224.5334
1982-01-01,14.2507265433333,-2.50202717062543,7.30986901771148,0.289942345296432,8.83333333333333,-6.72059006865426,-16.3,9.21438224019839,14.1166666666666,-8.67365582874809,233.779633333333
1982-04-01,14.53839394,-1.1598100786204,6.67712992486406,0.649242877637008,9.43333333333333,-3.80751961316439,-4.4,8.6567087341193,14.0066666666666,-10.5248917548466,244.089333333333
1982-07-01,10.9837085166666,-2.75390198874662,5.65607363247435,1.00836833942796,9.9,-11.4435910740472,-29.7,8.70770098399506,12.74,-0.635958908628727,259.120733333333
1982-10-01,9.31451035199999,-1.42230181954713,4.34807188174388,3.57383467451852,10.6666666666666,-18.7004438432026,-29.6,8.40112714959117,10.62,16.4740895489311,259.214733333333
1983-01-01,8.65234680866666,1.46935608580692,3.53107737476112,3.90561754436762,10.3666666666666,-5.84664584999639,-24.6,11.4713527390372,10.5633333333333,31.2751185190597,235.702133333333
1983-04-01,8.82577200566666,3.15066965769306,3.24979602379538,5.51103627105187,10.1333333333333,2.12496346065128,-45.3999999999999,11.8833414728213,10.68,42.1276565486656,237.511266666666
1983-07-01,9.45885541766666,5.49048271297558,2.49481935983154,6.50026659590856,9.36666666666666,8.86335395458153,-65.2,11.6340808956653,11.7266666666666,39.4002749556808,242.441166666666
1983-10-01,9.440642857,7.45799146925314,3.18217228433834,6.26623479793432,8.53333333333333,28.2751735765479,-71.4,11.1939733351566,11.73,22.5462716440169,234.125966666666
1984-01-01,9.69852092333333,8.14342227611564,4.52156353229796,6.1435834889887,7.86666666666666,35.7057472456871,-95.0,8.01288833592738,12.08,11.4163487808179,230.887566666666
1984-04-01,10.6274891766666,7.63197442802787,4.31077904531068,5.6005836718366,7.43333333333333,30.4371607315476,-104.3,7.61645017255296,13.5233333333333,-0.849820146978269,229.7478
1984-07-01,11.40802078,6.6447750243111,4.20602306832435,4.61442331623709,7.43333333333333,26.567431527933,-103.9,7.36710654871027,12.7233333333333,2.94499584479004,243.5951
1984-10-01,9.25010606,5.41088224497583,4.07050257060598,4.35058659217834,7.3,14.9882850720889,-107.8,7.75714233348557,11.64,4.96661783266244,246.116333333333
1985-01-01,8.46728639766666,4.42879041428,3.57599346676319,5.18050524527183,7.23333333333333,1.44088664791637,-91.9,8.59503680363318,11.5766666666666,16.6785562944333,257.527066666666
1985-04-01,7.944939394,3.55958490226509,3.54349421999423,4.66405185762618,7.3,0.027203482213454,-115.4,8.22503609038371,10.6466666666666,23.3801294457357,250.805
1985-07-01,7.92642424233333,4.14347942037504,3.29768040418805,5.77941580666039,7.2,-3.5527475203281,-118.6,9.01446456826322,10.3866666666666,19.3675337743531,238.374933333333
1985-10-01,8.16850991099999,4.08765060861552,3.45286515090857,4.689993066065,7.03333333333333,2.37648090738949,-134.9,8.28653864119164,9.53333333333333,23.48560186513,207.180766666666
1986-01-01,7.79041771099999,4.10575645935019,3.05856722598655,3.83838681392382,7.03333333333333,5.90547627813147,-127.4,6.78901098305616,8.2,26.3241092233558,187.811966666666
1986-04-01,6.95659451666666,3.66439762270989,1.66448785592876,3.99230733427161,7.16666666666666,2.3786648597717,-129.8,7.64622486674234,7.59333333333333,30.6121883385453,169.888366666666
1986-07-01,6.217907648,3.07387367476662,1.65437028304307,3.84387438331777,6.96666666666666,0.726179802795323,-139.3,8.02787371529376,7.24666666666666,28.4605924436421,155.838133333333
1986-10-01,6.39284511766666,2.7997547845013,1.33704001362596,4.22389735691222,6.83333333333333,-3.40282347509919,-133.6,8.76579530625467,7.24,23.3399612295988,160.458
1987-01-01,6.155019139,2.39463319723026,2.0178919924331,3.24052359205629,6.59999999999999,0.156985903512006,-141.0,8.857710258296,7.29333333333333,26.052214057326,153.223166666666
1987-04-01,6.66342424233333,3.05180626524397,3.632317011178,3.51214725569925,6.26666666666666,1.92035363336513,-147.3,7.09435802317678,8.36,21.6607266253576,142.642366666666
1987-07-01,6.87209799866666,2.95628935681366,4.07822756884778,2.88623602257805,6.0,4.92776123877115,-145.7,5.23292722960559,9.09666666666666,32.88180933934,146.973066666666
1987-10-01,6.90550391133333,4.16995136011221,4.31128779335112,2.5264674931299,5.83333333333333,12.8598654824166,-145.7,4.16720085423414,8.9,2.0996652979678,135.653066666666
1988-01-01,6.672288711,4.13412535370911,3.88908090757174,4.3348796752173,5.7,4.17313848210927,-124.4,4.3454931709938,8.33,-6.35506404244511,127.988566666666
1988-04-01,7.15885281366666,4.35260867300048,3.9028252837754,3.72879685545957,5.46666666666666,6.65232620646806,-107.2,5.40762080316029,8.96333333333333,-7.99428230125299,125.716733333333
1988-07-01,7.98132953766666,4.00328770956395,4.05879028099867,3.40739599688116,5.46666666666666,7.0490558144449,-100.2,5.74318294339911,9.08,-15.7932049233035,133.701733333333
1988-10-01,8.47480158733333,3.63389114284762,4.2160791480687,4.33753124188558,5.33333333333333,0.571294103198174,-108.7,5.48193906644176,8.95,15.9175911552979,125.163366666666
1989-01-01,9.46245385199999,4.05199453330379,4.56812604582816,3.0483385915132,5.2,10.296295976413,-102.1,4.29024131498228,9.21,15.6029079647906,128.5501
1989-04-01,9.73315151499999,3.5208936390893,5.03130565355402,2.7703469789219,5.23333333333333,6.80823319293916,-89.5,3.06032509328619,8.57333333333333,21.1048816935957,137.960333333333
1989-07-01,9.084326087,3.79620762480416,4.5990354228857,3.01475815616426,5.23333333333333,5.2606468372085,-76.3,4.0169552314774,8.13,28.333991237717,142.3264
1989-10-01,8.64766666666666,2.68788464934314,4.52339284959932,2.33232709992157,5.36666666666666,2.88925881454938,-83.6,5.08620069888306,7.89666666666666,26.2772489308176,143.142
1990-01-01,8.26207868166666,2.79285312727244,5.10051168056137,2.75283569304704,5.3,-0.46482709395066,-89.2,5.95641000116777,8.53,17.9562152447824,147.994433333333
1990-04-01,8.238080808,2.44413909852329,4.48150422249603,2.63553985531466,5.33333333333333,0.488443067983471,-68.4,6.09840736166663,8.69,14.3655241852931,155.399466666666
1990-07-01,8.187789038,1.65264068212947,5.41330011117966,1.98359549438443,5.7,-0.402971013326404,-74.4,5.25090242970781,8.68,1.36805261839902,144.9803
1990-10-01,7.76728787866666,0.554803853186175,6.08750811738116,0.715830803510779,6.13333333333333,-6.26877424760977,-78.5,4.05156423951206,8.33,-5.01570408606904,130.898466666666
1991-01-01,6.51700083533333,-0.970097544556561,5.12603466837049,-0.357018428464845,6.59999999999999,-11.0550729220609,-45.6,3.84816895323957,8.03333333333333,8.4446549412575,133.8737
1991-04-01,5.88110606066666,-0.694749859242691,4.73301249114026,0.0732703992199061,6.83333333333333,-11.8222225570575,-21.6,4.16555835325641,8.10666666666666,11.5755839402904,138.360666666666
1991-07-01,5.67374242433333,-0.273343029111102,3.78131251999949,0.0748643119375289,6.86666666666666,-7.35933908607047,-19.5,3.46655816694116,7.83,17.583467964363,136.3153
1991-10-01,4.84344079933333,0.997648065597098,2.92210476926367,0.809994937954865,7.1,2.38958546937165,-21.2,3.04282168613791,7.18666666666666,23.315465632516,129.4813
1992-01-01,4.061122883,2.57529224853718,2.85253146610603,2.80084359990426,7.36666666666666,2.79099525169478,-18.5,2.67705985598642,7.37333333333333,18.6886708773052,128.674333333333
1992-04-01,3.818878788,2.96056235649539,3.02739039079335,2.63187717241551,7.6,9.8655264553908,-31.1,1.59677614035931,7.36,11.0941467630524,130.382
1992-07-01,3.31251207733333,3.56733352092894,3.02848415587614,3.35017212084508,7.63333333333333,8.50640373922518,-36.5,1.33437878372735,6.57,10.9244432330802,124.903133333333
1992-10-01,3.06476114533333,4.22239113630695,3.07452338968612,4.60894209395316,7.36666666666666,8.32185847439816,-45.2999999999999,1.73080323008078,6.81666666666666,12.0149722088017,123.0287
1993-01-01,3.09604881766666,3.31432798857893,3.12395489820343,3.30657990907835,7.13333333333333,13.9300328759021,-54.2999999999999,0.605634214399464,6.15,10.0688037163343,120.923366666666
1993-04-01,3.02127272733333,2.89428296612958,3.07726393284398,3.67079587463183,7.06666666666666,8.51318674219261,-62.0,0.979443030588913,6.00333333333333,11.1877057149974,110.0554
1993-07-01,3.09426406933333,2.3926885040051,2.77833128560555,3.65233582478388,6.79999999999999,7.32114546564102,-67.9,1.35578966402686,5.56,11.235195223269,105.677066666666
1993-10-01,2.99229951666666,2.65888307111537,2.73161262005014,3.32417694871429,6.63333333333333,9.43371487360148,-73.4,1.24024465796373,5.69666666666666,11.9758886898492,108.269833333333
1994-01-01,3.245272311,3.44315031329133,2.50775164934636,4.02835030525894,6.56666666666666,11.3850093734961,-80.7,1.81509742425147,6.20666666666666,8.73120042800552,107.613333333333
1994-04-01,3.94629870133333,4.16474455969598,2.3545871957928,3.81275317205114,6.2,16.0994899178867,-91.2999999999999,1.65049974876873,7.19,4.00218475473056,103.254666666666
1994-07-01,4.51393029666666,4.28159963149502,2.81495370997355,3.53036302701018,6.0,14.7099621832466,-96.7,1.23365269171966,7.31,4.38478891866132,99.0532333333333
1994-10-01,5.17484127,4.07377687562847,2.57003389747505,3.6265751656274,5.63333333333333,13.9622299511554,-102.3,0.619531914905288,7.85333333333333,1.89814150694509,98.8598
1995-01-01,5.831471396,3.35069535771231,2.80074309752532,2.63590570473186,5.46666666666666,10.6260838493934,-106.2,0.441313233691091,7.34,5.07740614767067,96.1741333333333
1995-04-01,6.021939394,2.20666230750942,3.04846518959727,2.71259829943995,5.66666666666666,2.30408478150895,-110.6,1.10632166207444,6.52666666666666,17.7494765721118,84.4792333333333
1995-07-01,5.81471014499999,2.40122493987092,2.6293397741709,2.80436431238194,5.66666666666666,3.00144201378902,-75.4,2.80643237455388,6.3,23.1241557715262,94.2269333333333
1995-10-01,5.751063492,1.99154348520534,2.5925391998461,2.5240270087604,5.56666666666666,0.955531940177562,-70.6,3.79710822413163,5.79,28.7938430502598,101.542833333333
1996-01-01,5.39606349199999,2.42890583342158,2.74582308031298,3.31856972473413,5.53333333333333,0.806663603529397,-89.0999999999999,4.90320961878777,6.02333333333333,30.7701642639199,105.826466666666
1996-04-01,5.28118181833333,3.92857725135921,2.78786991717498,3.62714732201509,5.5,8.0619786786728,-93.8,5.16697955644274,6.74666666666666,25.3823353100958,107.5006
1996-07-01,5.33704545466666,3.95761388910686,2.85878816211318,3.33305152181034,5.26666666666666,12.7854681884841,-114.0,4.33856985433106,6.82666666666666,17.9247975243809,108.995933333333
1996-10-01,5.32017847666666,4.34860385900393,3.18007865976741,3.44373991523975,5.33333333333333,10.3707901599616,-88.3,4.52969775419023,6.28666666666666,21.8022934613948,112.896366666666
1997-01-01,5.285689223,4.43144612930579,2.90260829305666,3.53440655057317,5.23333333333333,12.1082429968669,-108.1,4.52734725433264,6.67,23.152285418806,121.2161
1997-04-01,5.55577200566666,4.18967747113434,2.27578231065012,2.81328190363261,5.0,12.0476189628043,-84.7,4.45750753544811,6.63333333333333,24.3376037213977,119.705266666666
1997-07-01,5.567748918,4.57096500035283,2.2006234312467,3.90404065340779,4.86666666666666,10.0355041496546,-96.2,5.09779953845873,6.16,36.1863148954037,118.065133333333
1997-10-01,5.54531986533333,4.24931540399081,1.87334318868352,4.22905752307319,4.66666666666666,11.1258449834194,-116.5,5.47173891781803,5.81666666666666,28.7258183089102,125.3921
1998-01-01,5.51998883599999,4.42367365712027,1.47173835959654,4.21759342996072,4.63333333333333,12.3973136194997,-134.5,6.06006976224753,5.60666666666666,27.8946090888251,128.160466666666
1998-04-01,5.510530303,3.84672425344636,1.57085060164622,5.51997214544601,4.4,6.05821490520885,-161.8,6.72742295984497,5.55999999999999,31.5096844379937,135.660033333333
1998-07-01,5.55661835766666,3.91037654570368,1.58375776811363,5.15133432788857,4.53333333333333,6.68372763662469,-173.9,6.83873398972099,4.99666666666666,16.7515098830998,139.982633333333
1998-10-01,4.88175894266666,4.8624107684628,1.51420175325816,5.53573922721313,4.43333333333333,8.67091673700898,-177.1,7.87066287830842,4.67666666666666,17.9449428148996,119.469666666666
1999-01-01,4.76218154066666,4.80952013955193,1.67316287151361,5.52639611990567,4.3,7.8698777170264,-212.0,7.83568051803784,5.06666666666666,22.4868843458869,116.477133333333
1999-04-01,4.75654545433333,4.69185546869642,2.09049938486742,5.3826506160074,4.26666666666666,8.66545345317866,-250.9,7.46937984267526,5.60333333333333,19.5112608871635,120.8321
1999-07-01,5.123066378,4.64509213530773,2.31901346993283,5.25914345289966,4.23333333333333,8.3540253060958,-282.9,7.22878170342666,5.93333333333333,22.8473547817478,113.144166666666
1999-10-01,5.305615942,4.70956236664839,2.58602526389147,5.13844700118104,4.06666666666666,8.30874480309143,-302.5,6.01968913523275,6.21666666666666,21.5633955012291,104.399266666666
2000-01-01,5.72493478266666,4.08295408072932,3.20501302831502,5.66308013915782,4.03333333333333,4.32601254083781,-357.9,5.78438124119229,6.37666666666666,13.2010664012043,106.9973
2000-04-01,6.27710606066666,5.23761036698632,3.24022906377773,5.03636828606771,3.93333333333333,12.0887136041982,-364.4,5.96564540595586,6.18333333333333,9.67593691894196,106.691
2000-07-01,6.51186956533333,4.05709440539108,3.41015843801044,4.81599595674316,4.0,8.57285031767406,-395.9,5.67529584913454,5.85666666666666,10.6694754226453,107.7098
2000-10-01,6.49891269833333,2.86567432964524,3.38554682664961,4.29525657675119,3.9,5.60070860881024,-410.0,5.78857090318669,5.45666666666666,0.637989920292712,109.887133333333
2001-01-01,5.61330485333333,2.27581643382595,3.3536803016439,3.18807500382242,4.23333333333333,0.737444715398116,-395.4,6.88953309783692,5.01333333333333,-9.60316238372626,118.136866666666
2001-04-01,4.33235209233333,0.996923828086361,3.27088153302138,2.6289693510312,4.4,-6.35487116778558,-363.8,7.81274016611996,5.39999999999999,-14.8803122789914,122.630066666666
2001-07-01,3.46579419566666,0.638714131751639,2.64311858383529,2.09408697867797,4.83333333333333,-7.01017711175326,-367.0,8.93830666407636,4.84,-24.5468066016761,121.492266666666
2001-10-01,2.13962193366666,0.401504417935486,1.85764600549592,2.76809951768994,5.5,-13.1070546598465,-357.8,9.75654868788645,4.71666666666666,-18.7996802527071,123.817866666666
2002-01-01,1.74088095233333,1.58685399257456,1.2241398310352,2.7132657443088,5.7,-4.40403971256063,-374.899999999999,8.9366616352362,5.12333333333333,-10.5368381093505,132.4623
2002-04-01,1.756409091,1.46226323393971,1.30912175313537,2.84459904527438,5.83333333333333,-3.06521383293067,-418.1,7.15111434313937,5.01666666666666,-12.9779595081071,126.812433333333
2002-07-01,1.74830303033333,2.23495885149345,1.56399155248826,3.08100815360502,5.73333333333333,-1.20454359312775,-435.8,6.73506296615283,4.09333333333333,-22.8222377356944,119.323266666666
2002-10-01,1.44682425766666,1.9035428479517,2.22842399027145,1.88130915550438,5.86666666666666,5.23297987666252,-479.9,6.53076191757587,3.99333333333333,-21.3914027708514,122.4695
2003-01-01,1.25539682533333,1.45221526600879,2.93268970950496,2.05236189606333,5.86666666666666,2.63691592976676,-503.6,6.23868585652597,3.84666666666666,-25.7613353389526,118.9461
2003-04-01,1.253607504,1.71758061924813,1.98609049699316,2.46993217299578,6.13333333333333,1.83370034085928,-504.3,7.45043381839401,3.6,-11.2380135613102,118.5307
2003-07-01,1.014009662,2.88224473857512,2.19235328866304,3.17917767458568,6.13333333333333,5.57941778277833,-499.5,7.61334810998927,4.3,13.0170682798422,117.3861
2003-10-01,0.999276094333333,3.75653264974425,1.98205388205769,3.37530368239231,5.83333333333333,9.32121409468532,-509.1,5.3637077123733,4.31333333333333,19.2170404327107,108.803666666666
2004-01-01,1.00323417233333,4.05382468366833,1.801832782591,3.80845426832102,5.7,10.3408267258013,-546.3,4.58844252044583,4.00333333333333,29.4003469909064,107.164033333333
2004-04-01,1.01290909066666,3.96753842845184,2.74726373819166,3.42219115222094,5.6,15.2941458946035,-606.1,4.71240587632405,4.60333333333333,19.7999259808961,109.762
2004-07-01,1.43958152933333,3.03666222428556,2.64006143923012,2.88971310144784,5.43333333333333,13.6985108798753,-635.9,3.72869778636334,4.25666666666666,11.585805977882,109.937366666666
2004-10-01,1.94695652166666,3.00598019947535,3.32877378661632,3.48255882101755,5.43333333333333,12.3445606227848,-686.5,5.22310449840597,4.21666666666666,11.2268230856838,105.7643
2005-01-01,2.473284897,3.29690832439137,2.98966772558571,3.28066444654105,5.3,13.9320870093154,-677.4,5.04021486233679,4.33333333333333,6.78911648157424,104.513166666666
2005-04-01,2.941060606,3.01377980298424,2.88156480684373,3.699347553796,5.1,7.82477990626044,-690.2,3.63966103113175,4.05,6.88332656818252,107.5121
2005-07-01,3.45801173233333,3.03945083543366,3.7453038493424,3.55692035930678,4.96666666666666,7.93621491278876,-734.0,3.96805454546895,4.21333333333333,12.123455632713,111.266333333333
2005-10-01,3.97293290066666,2.69025326442563,3.60873531205924,2.67135541447038,4.96666666666666,9.8293142186208,-789.3,4.02084156490405,4.48333333333333,7.55243249970908,117.261966666666
2006-01-01,4.461334859,3.00061804612845,3.60812832990567,3.0230026505176,4.73333333333333,9.22035189291602,-775.799999999999,4.78075390743525,4.64666666666666,9.18568975065039,116.8716
2006-04-01,4.89968181833333,2.9356315510965,3.86543551542373,2.60247113936623,4.63333333333333,10.615917546413,-781.4,5.08595307484902,5.11333333333333,9.99164385640553,114.475
2006-07-01,5.24952898566666,2.20445511435174,3.28880609860029,2.50732937942686,4.63333333333333,7.42101678784032,-805.7,5.07423420136114,4.79,7.01151571949092,116.301933333333
2006-10-01,5.24550793666666,2.41784155650398,1.92973851426304,3.24431750037185,4.43333333333333,0.447094634476689,-714.299999999999,5.53615995233494,4.59333333333333,14.0647076278233,117.7505
2007-01-01,5.26210754166666,1.33359920251223,2.41710150928254,2.72876912065059,4.5,-2.56196417639761,-725.1,5.66656297323926,4.68,12.4208783781261,119.403933333333
2007-04-01,5.248896104,1.77091864189793,2.63289314930564,2.57313915115791,4.5,-0.961196711913111,-730.7,6.22884560429945,4.85333333333333,17.3683530441634,120.798066666666
2007-07-01,5.08813010766666,2.30699707852938,2.3230831754847,2.38371783637588,4.63333333333333,-0.86509825285691,-704.4,6.43460243347349,4.63666666666666,16.4281182219539,117.7306
2007-10-01,4.48804545466666,2.29193886598639,3.93260795299461,1.73509932178754,4.8,-1.14804753424215,-695.7,6.06573169300155,4.16333333333333,9.11424612133959,113.129333333333
2008-01-01,3.165595238,1.89119661181211,4.08101960887468,0.958017596936316,4.96666666666666,-3.51226843899992,-738.5,6.55583118906266,3.55,-3.50057712683006,105.201433333333
2008-04-01,2.08749639233333,1.24205550330499,4.20867691890548,0.599032802181098,5.3,-7.0554750907657,-751.9,6.50460253840553,3.94,-6.73391298613572,104.6508
2008-07-01,1.95652236633333,-0.339725526800764,5.14001455470962,-0.716848947861254,6.03333333333333,-9.14144323672637,-763.1,6.17380579390581,3.89,-15.2947142143847,107.596333333333
2008-10-01,0.525134679999999,-2.80624852337366,1.54318083155425,-1.90187593978025,6.96666666666666,-17.06399208416,-588.399999999999,8.23344978982769,3.06333333333333,-47.4493404185432,96.0688333333333
2009-01-01,0.187803828,-3.87182605384412,-0.155332652044761,-1.84005797687932,8.16666666666666,-29.2971642468601,-375.7,9.34574613562525,2.86666666666666,-48.8135847205071,93.6304333333333
2009-04-01,0.178469697,-4.19641990990321,-0.970625209964549,-2.26868409748162,9.26666666666666,-34.9743382296958,-335.2,8.52030191978633,3.38666666666666,-40.3891387611168,97.393
2009-07-01,0.154541062666666,-2.78116244888132,-1.60826744773754,-0.889976588870425,9.63333333333333,-31.0017151080779,-408.3,7.55713666133436,3.41,-20.2930936822423,93.5129666666666
2009-10-01,0.118751804,0.194520430232556,1.45297785469199,0.180934368023155,10.0333333333333,-15.1609049458266,-426.4,4.94279466154532,3.49,20.6050613002857,89.8618
2010-01-01,0.134790236333333,2.35808765494716,2.39149991694426,0.775868306222872,9.7,5.87725700326003,-479.9,1.85039485853618,3.69333333333333,35.0320717237081,90.6522333333333
2010-04-01,0.192196969666666,2.96042753896582,1.75181554495309,1.7257274741001,9.7,18.5344908489515,-539.3,1.62630163725491,3.32333333333333,26.1481494622863,92.0771999999999
